U,WallDistance,nut
0.719197,0.047893,0.001375
0.723686,0.047635,0.001422
0.725953,0.047400,0.001455
0.727116,0.047265,0.001477
0.727720,0.047190,0.001493
0.728049,0.047143,0.001505
0.728250,0.047113,0.001513
0.728441,0.047125,0.001521
0.728640,0.047145,0.001531
0.728710,0.047149,0.001542
0.547722,0.019129,0.000285
0.708178,0.032403,0.000426
0.765030,0.036987,0.000534
0.801904,0.037312,0.000648
0.824032,0.037717,0.000765
0.836406,0.038127,0.000884
0.841100,0.037876,0.001001
0.838910,0.037468,0.001103
0.833334,0.037957,0.001178
0.827731,0.038280,0.001228
0.822850,0.037946,0.001261
0.818774,0.037644,0.001284
0.815469,0.037467,0.001299
0.812836,0.037367,0.001310
0.810757,0.037304,0.001317
0.809180,0.037263,0.001322
0.807676,0.037276,0.001326
0.805798,0.037300,0.001332
0.803366,0.037304,0.001337
1.163157,0.017095,0.000842
1.135006,0.026772,0.000741
1.111384,0.028201,0.000714
1.084718,0.028592,0.000723
1.056828,0.029087,0.000756
1.027480,0.029591,0.000804
0.995881,0.029239,0.000864
0.964679,0.028687,0.000923
0.939564,0.029307,0.000969
0.921661,0.029717,0.001000
0.908633,0.029276,0.001020
0.898963,0.028874,0.001034
0.891689,0.028637,0.001042
0.886165,0.028502,0.001047
0.881926,0.028415,0.001051
0.878746,0.028359,0.001053
0.875683,0.028373,0.001054
0.871889,0.028403,0.001056
0.867170,0.028407,0.001056
1.258088,0.019926,0.001056
1.234262,0.020378,0.000843
1.209450,0.020867,0.000722
1.181135,0.021504,0.000656
1.146527,0.022155,0.000629
1.104168,0.021644,0.000633
1.059516,0.020869,0.000653
1.022616,0.021697,0.000674
0.996091,0.022248,0.000689
0.976924,0.021643,0.000698
0.962876,0.021088,0.000704
0.952425,0.020754,0.000707
0.944559,0.020562,0.000709
0.938563,0.020437,0.000710
0.934097,0.020355,0.000710
0.929746,0.020374,0.000709
0.924296,0.020415,0.000708
0.917573,0.020419,0.000707
1.303796,0.013000,0.000821
1.281926,0.013603,0.000618
1.259901,0.014268,0.000494
1.234806,0.015152,0.000413
1.202659,0.016042,0.000364
1.160534,0.015272,0.000342
1.112689,0.014139,0.000337
1.070222,0.015307,0.000341
1.038518,0.016099,0.000344
1.015577,0.015239,0.000347
0.998793,0.014427,0.000348
0.986347,0.013923,0.000349
0.977021,0.013626,0.000350
0.969977,0.013429,0.000350
0.964714,0.013299,0.000349
0.959198,0.013327,0.000348
0.952068,0.013390,0.000347
0.943579,0.013396,0.000346
1.294011,0.006215,0.000315
1.331210,0.005570,0.000437
1.266277,0.006582,0.000255
1.237460,0.006977,0.000213
1.205387,0.007499,0.000182
1.167715,0.008025,0.000158
1.124003,0.007579,0.000144
1.076379,0.006917,0.000136
1.031704,0.007593,0.000131
0.996521,0.008047,0.000129
0.971049,0.007535,0.000128
0.952659,0.007048,0.000128
0.939211,0.006741,0.000127
0.929246,0.006557,0.000127
0.921663,0.006429,0.000126
0.915287,0.006319,0.000125
0.908813,0.006350,0.000125
0.901332,0.006424,0.000126
0.892445,0.006423,0.000125
0.000000,0.000000,0.000008
0.000000,0.000000,0.000007
0.000000,0.000000,0.000007
0.000000,0.000000,0.000007
0.000000,0.000000,0.000006
0.000000,0.000000,0.000005
0.000000,0.000000,0.000004
0.000000,0.000000,0.000004
0.000000,0.000000,0.000003
0.000000,0.000000,0.000002
0.000000,0.000000,0.000002
0.000000,0.000000,0.000001
0.000000,0.000000,0.000001
0.000000,0.000000,0.000001
0.000000,0.000000,0.000001
0.000000,0.000000,0.000001
0.000000,0.000000,0.000001
0.000000,0.000000,0.000001
0.000000,0.000000,0.000001
0.534300,0.083542,0.002018
0.597733,0.070396,0.001962
0.654454,0.058491,0.001833
0.703812,0.047727,0.001644
0.745095,0.038030,0.001403
0.777110,0.029356,0.001124
0.797204,0.021730,0.000830
0.799021,0.015349,0.000545
0.769862,0.007606,0.000296
0.000000,0.000000,0.000000
0.163001,0.221846,0.000649
0.172599,0.195933,0.000589
0.200992,0.172402,0.000841
0.251441,0.151034,0.001239
0.317504,0.131634,0.001598
0.391098,0.114023,0.001850
0.464934,0.098041,0.001986
0.052624,0.393888,0.001156
0.064166,0.399254,0.001215
0.083831,0.409027,0.001341
0.118268,0.411083,0.001574
0.175552,0.375980,0.001920
0.254303,0.303950,0.002263
0.335106,0.226787,0.002415
0.398438,0.163813,0.002302
0.441202,0.116658,0.001985
0.467759,0.081402,0.001570
0.481509,0.055142,0.001154
0.483955,0.035787,0.000786
0.473482,0.022017,0.000469
0.442750,0.010065,0.000211
0.000000,0.000000,0.000000
0.050058,0.492733,0.001117
0.059283,0.485411,0.001113
0.076142,0.472062,0.001179
0.108260,0.440949,0.001384
0.165814,0.381128,0.001750
0.247269,0.303930,0.002142
0.330582,0.226729,0.002344
0.395708,0.163711,0.002280
0.440005,0.116498,0.002004
0.467707,0.081162,0.001616
0.482479,0.054778,0.001208
0.486150,0.035209,0.000833
0.477340,0.021020,0.000506
0.450170,0.009495,0.000240
0.000000,0.000000,0.000000
0.052312,0.549860,0.001108
0.058362,0.526885,0.001044
0.071333,0.491476,0.001044
0.099975,0.444235,0.001211
0.156403,0.381208,0.001583
0.238376,0.304001,0.002005
0.322049,0.226798,0.002250
0.387840,0.163789,0.002243
0.433196,0.116595,0.002026
0.461798,0.081293,0.001678
0.477469,0.054968,0.001285
0.482362,0.035499,0.000903
0.474931,0.021487,0.000557
0.449192,0.009769,0.000269
0.000000,0.000000,0.000000
0.059278,0.536479,0.001070
0.062490,0.521287,0.000976
0.071731,0.491541,0.000946
0.097103,0.444286,0.001101
0.151877,0.381243,0.001479
0.231946,0.304023,0.001908
0.313094,0.226808,0.002174
0.377489,0.163788,0.002210
0.422499,0.116584,0.002042
0.451061,0.081269,0.001735
0.466928,0.054926,0.001358
0.472573,0.035430,0.000968
0.466866,0.021370,0.000601
0.443308,0.009644,0.000290
0.000000,0.000000,0.000000
0.067286,0.492854,0.000988
0.068693,0.490930,0.000898
0.075715,0.478893,0.000884
0.099146,0.443013,0.001064
0.152063,0.381210,0.001451
0.228979,0.303963,0.001872
0.306290,0.226713,0.002138
0.367917,0.163645,0.002192
0.411371,0.116374,0.002053
0.438994,0.080962,0.001773
0.454298,0.054464,0.001412
0.459978,0.034700,0.001020
0.455673,0.020140,0.000636
0.435383,0.008856,0.000309
0.000000,0.000000,0.000000
0.077302,0.442111,0.000876
0.077799,0.442101,0.000822
0.083985,0.442106,0.000864
0.106322,0.429693,0.001088
0.156431,0.381225,0.001477
0.228283,0.303969,0.001874
0.300084,0.226711,0.002126
0.357660,0.163634,0.002183
0.398559,0.116355,0.002061
0.424516,0.080931,0.001805
0.438694,0.054417,0.001460
0.443828,0.034632,0.001070
0.439855,0.020042,0.000673
0.421372,0.008777,0.000328
0.000000,0.000000,0.000000
0.090153,0.396009,0.000794
0.091173,0.396001,0.000813
0.098246,0.396007,0.000933
0.120097,0.395846,0.001195
0.165954,0.370428,0.001565
0.230509,0.303967,0.001920
0.294957,0.226702,0.002139
0.347056,0.163619,0.002183
0.384257,0.116332,0.002066
0.407674,0.080900,0.001827
0.420053,0.054377,0.001499
0.424061,0.034582,0.001115
0.419835,0.019981,0.000711
0.402831,0.008736,0.000349
0.000000,0.000000,0.000000
0.108323,0.354126,0.000848
0.111191,0.354119,0.000943
0.119993,0.354127,0.001120
0.140943,0.354139,0.001387
0.180882,0.346883,0.001710
0.236017,0.301185,0.002002
0.291323,0.226690,0.002171
0.336520,0.163602,0.002185
0.368839,0.116311,0.002061
0.388764,0.080874,0.001833
0.398599,0.054345,0.001523
0.400860,0.034545,0.001151
0.395791,0.019936,0.000744
0.379824,0.008709,0.000368
0.000000,0.000000,0.000000
0.134855,0.316076,0.001088
0.139620,0.316072,0.001220
0.149360,0.316083,0.001404
0.168096,0.316097,0.001634
0.200732,0.316029,0.001887
0.244879,0.289345,0.002101
0.289527,0.226675,0.002208
0.326493,0.163586,0.002180
0.352765,0.116292,0.002040
0.368226,0.080852,0.001818
0.374754,0.054322,0.001527
0.374651,0.034518,0.001171
0.368154,0.019902,0.000769
0.352687,0.008688,0.000385
0.000000,0.000000,0.000000
0.169914,0.281511,0.001444
0.175369,0.281509,0.001569
0.184486,0.281524,0.001722
0.199743,0.281541,0.001894
0.224367,0.281466,0.002065
0.256754,0.272051,0.002197
0.289719,0.226659,0.002234
0.317366,0.163569,0.002159
0.336521,0.116275,0.001998
0.346569,0.080835,0.001780
0.349045,0.054304,0.001508
0.345982,0.034498,0.001173
0.337461,0.019876,0.000783
0.321833,0.008672,0.000396
0.000000,0.000000,0.000000
0.210525,0.250112,0.001803
0.215435,0.250114,0.001901
0.222765,0.250133,0.002012
0.233852,0.250155,0.002124
0.250368,0.250073,0.002219
0.270949,0.249414,0.002270
0.291790,0.219714,0.002238
0.309379,0.163553,0.002116
0.320541,0.116260,0.001933
0.324306,0.080821,0.001719
0.322030,0.054289,0.001468
0.315454,0.034483,0.001158
0.304219,0.019854,0.000785
0.287390,0.008659,0.000401
0.000000,0.000000,0.000000
0.253428,0.221590,0.002097
0.257080,0.221596,0.002166
0.262034,0.221621,0.002238
0.268706,0.221650,0.002297
0.277370,0.221560,0.002328
0.286566,0.221431,0.002307
0.295361,0.205984,0.002212
0.302569,0.163536,0.002047
0.305132,0.116245,0.001848
0.301878,0.080808,0.001639
0.294189,0.054277,0.001410
0.283592,0.034470,0.001128
0.269002,0.019837,0.000776
0.250280,0.008648,0.000400
0.000000,0.000000,0.000000
0.296374,0.195684,0.002308
0.298425,0.195694,0.002351
0.300747,0.195727,0.002388
0.302994,0.195763,0.002405
0.304197,0.195665,0.002382
0.302660,0.195524,0.002301
0.299861,0.191206,0.002152
0.296758,0.161704,0.001953
0.290454,0.116230,0.001744
0.279669,0.080795,0.001546
0.265987,0.054266,0.001340
0.250950,0.034459,0.001086
0.232977,0.019822,0.000758
0.212656,0.008639,0.000393
0.000000,0.000000,0.000000
0.337863,0.172155,0.002434
0.338175,0.172170,0.002454
0.337799,0.172211,0.002463
0.335739,0.172256,0.002446
0.329917,0.172150,0.002381
0.318361,0.171995,0.002252
0.304619,0.172030,0.002061
0.291577,0.154283,0.001839
0.276497,0.116213,0.001628
0.258024,0.080782,0.001445
0.238009,0.054256,0.001263
0.218261,0.034449,0.001037
0.197395,0.019810,0.000733
0.176179,0.008631,0.000382
0.000000,0.000000,0.000000
0.376882,0.150785,0.002481
0.375430,0.150807,0.002483
0.372406,0.150859,0.002469
0.366234,0.150915,0.002425
0.353828,0.150799,0.002328
0.332942,0.150628,0.002164
0.308954,0.150675,0.001944
0.286510,0.143601,0.001708
0.263049,0.116193,0.001503
0.237157,0.080767,0.001339
0.210888,0.054244,0.001182
0.186386,0.034440,0.000983
0.162980,0.019799,0.000703
0.141401,0.008625,0.000367
0.000000,0.000000,0.000000
0.412755,0.131378,0.002458
0.409590,0.131409,0.002445
0.404035,0.131472,0.002414
0.393987,0.131542,0.002350
0.375424,0.131416,0.002232
0.345832,0.131227,0.002045
0.312242,0.131289,0.001805
0.280959,0.130303,0.001565
0.249689,0.112571,0.001372
0.217028,0.080749,0.001231
0.185090,0.054231,0.001101
0.156171,0.034430,0.000927
0.130528,0.019789,0.000669
0.109214,0.008619,0.000350
0.000000,0.000000,0.000000
0.445065,0.113756,0.002374
0.440276,0.113796,0.002350
0.432345,0.113875,0.002307
0.418675,0.113962,0.002230
0.394360,0.113823,0.002100
0.356608,0.113614,0.001900
0.313954,0.113694,0.001651
0.274311,0.113725,0.001414
0.235843,0.104768,0.001238
0.197323,0.080728,0.001123
0.160784,0.054216,0.001019
0.128327,0.034418,0.000870
0.100938,0.019779,0.000632
0.080437,0.008614,0.000329
0.000000,0.000000,0.000000
0.473567,0.097757,0.002238
0.467266,0.097809,0.002207
0.457128,0.097907,0.002156
0.440094,0.098014,0.002072
0.410406,0.097860,0.001938
0.364971,0.097626,0.001736
0.313659,0.097731,0.001487
0.265989,0.097778,0.001260
0.220868,0.095278,0.001106
0.177514,0.079205,0.001016
0.137827,0.054197,0.000938
0.103312,0.034405,0.000810
0.074960,0.019769,0.000592
0.055261,0.008609,0.000306
0.000000,0.000000,0.000000
0.498130,0.083234,0.002060
0.490432,0.083300,0.002025
0.478260,0.083421,0.001970
0.458111,0.083554,0.001886
0.423408,0.083381,0.001755
0.370710,0.083119,0.001558
0.311019,0.083254,0.001318
0.255484,0.083322,0.001107
0.204145,0.083093,0.000977
0.156977,0.074238,0.000912
0.115763,0.054172,0.000856
0.081108,0.034388,0.000748
0.053179,0.019758,0.000547
0.034346,0.008604,0.000279
0.000000,0.000000,0.000000
0.518667,0.070055,0.001848
0.509683,0.070139,0.001812
0.495642,0.070289,0.001757
0.472615,0.070454,0.001678
0.433247,0.070258,0.001558
0.373673,0.069960,0.001373
0.305756,0.070136,0.001148
0.242362,0.070230,0.000959
0.185153,0.069972,0.000854
0.135158,0.067127,0.000811
0.094001,0.053615,0.000772
0.061185,0.034365,0.000679
0.035666,0.019743,0.000495
0.020170,0.008598,0.000248
0.000000,0.000000,0.000000
0.535057,0.058101,0.001612
0.524895,0.058208,0.001578
0.509143,0.058395,0.001528
0.483466,0.058602,0.001458
0.439803,0.058376,0.001352
0.373726,0.058032,0.001185
0.297615,0.058261,0.000980
0.226238,0.058392,0.000817
0.163525,0.058097,0.000739
0.111768,0.057811,0.000714
0.072218,0.050227,0.000687
0.043060,0.034333,0.000603
0.022880,0.019724,0.000434
0.018103,0.008589,0.000212
0.000000,0.000000,0.000000
0.547069,0.047269,0.001364
0.535833,0.047406,0.001333
0.518525,0.047643,0.001290
0.490443,0.047903,0.001232
0.442912,0.047638,0.001143
0.370720,0.047231,0.000998
0.286307,0.047533,0.000819
0.206747,0.047713,0.000685
0.139083,0.047371,0.000631
0.086921,0.047039,0.000621
0.050678,0.044519,0.000600
0.027011,0.034001,0.000519
0.016471,0.019695,0.000365
0.022422,0.008577,0.000174
0.000000,0.000000,0.000000
0.554253,0.037470,0.001113
0.542064,0.037649,0.001088
0.523368,0.037953,0.001053
0.493162,0.038288,0.001006
0.442327,0.037964,0.000936
0.364429,0.037470,0.000814
0.271421,0.037874,0.000665
0.183473,0.038125,0.000561
0.111854,0.037719,0.000530
0.061257,0.037326,0.000531
0.030677,0.037033,0.000510
0.015737,0.031351,0.000429
0.017096,0.019647,0.000292
0.025465,0.008556,0.000136
0.000000,0.000000,0.000000
0.555801,0.028640,0.000867
0.542807,0.028878,0.000847
0.522915,0.029281,0.000821
0.490960,0.029723,0.000786
0.437634,0.029312,0.000732
0.354446,0.028689,0.000636
0.252225,0.029239,0.000520
0.155826,0.029594,0.000447
0.082078,0.029094,0.000434
0.036221,0.028614,0.000439
0.016941,0.028266,0.000415
0.016107,0.026418,0.000338
0.020650,0.019075,0.000223
0.025705,0.008514,0.000102
0.000000,0.000000,0.000000
0.550201,0.020756,0.000628
0.536553,0.021091,0.000614
0.515670,0.021647,0.000595
0.482545,0.022252,0.000571
0.428065,0.021700,0.000531
0.339936,0.020871,0.000463
0.227322,0.021647,0.000383
0.122864,0.022161,0.000339
0.050309,0.021517,0.000336
0.016560,0.020900,0.000338
0.019533,0.020470,0.000310
0.023328,0.020135,0.000246
0.023752,0.016641,0.000160
0.023637,0.008424,0.000072
0.000000,0.000000,0.000000
0.533704,0.013924,0.000388
0.519381,0.014429,0.000379
0.497796,0.015242,0.000367
0.464828,0.016101,0.000353
0.411930,0.015309,0.000330
0.318549,0.014140,0.000292
0.192916,0.015276,0.000251
0.082371,0.016050,0.000229
0.018336,0.015170,0.000225
0.019746,0.014320,0.000217
0.029244,0.013747,0.000190
0.029534,0.013329,0.000149
0.024944,0.012286,0.000098
0.019839,0.007421,0.000044
0.000000,0.000000,0.000000
0.488012,0.006741,0.000168
0.473477,0.007049,0.000163
0.452080,0.007536,0.000157
0.421077,0.008048,0.000151
0.373765,0.007594,0.000142
0.281631,0.006917,0.000130
0.151015,0.007581,0.000116
0.040074,0.008029,0.000105
0.020704,0.007509,0.000097
0.032423,0.007006,0.000085
0.034756,0.006666,0.000070
0.030869,0.006415,0.000054
0.022592,0.006180,0.000036
0.014424,0.004470,0.000017
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.198924,0.008650,0.000036
0.011062,0.000193,0.000002
0.235734,0.003936,0.000042
0.008016,0.000140,0.000002
0.198706,0.008704,0.000036
0.149240,0.018074,0.000114
0.166772,0.017665,0.000034
0.545010,0.019121,0.000285
0.442275,0.011300,0.000189
0.231973,0.011770,0.000109
1.162643,0.017089,0.000839
1.259677,0.010308,0.001459
1.045024,0.010644,0.000553
1.261174,0.010239,0.001473
1.365151,0.000188,0.006061
1.337596,0.003990,0.002177
1.365371,0.000140,0.006100
1.366000,0.000000,0.006213
1.325555,0.008243,0.002444
1.286933,0.015504,0.001469
1.345629,0.004259,0.000625
1.345560,0.004269,0.000622
1.359498,0.002710,0.000715
1.365920,0.000134,0.006046
1.345580,0.004287,0.000621
1.331330,0.005589,0.000440
0.051352,0.000085,0.000009
0.067243,0.000112,0.000011
0.035710,0.000059,0.000008
0.000000,0.000000,0.000005
0.000000,0.000000,0.000005
0.000000,0.000000,0.000007
1.095698,0.004670,0.001307
0.498669,0.006187,0.000180
0.252124,0.004763,0.000088
0.442827,0.011231,0.000189
1.102709,0.004605,0.001331
1.101796,0.004631,0.001324
0.708576,0.000081,0.003074
0.916767,0.001951,0.001488
1.303940,0.000000,0.005931
1.337816,0.004015,0.002161
1.103443,0.004653,0.001318
0.056223,0.000078,0.000013
1.365850,0.000080,0.005964
1.345180,0.001354,0.000179
1.366000,0.000000,0.006213
0.069946,0.000107,0.000010
0.055462,0.000085,0.000006
0.019052,0.000103,0.000003
0.336810,0.003946,0.000049
0.335463,0.003975,0.000049
0.252309,0.004698,0.000087
0.000000,0.000000,0.000000
0.252138,0.004743,0.000087
0.336532,0.003990,0.000049
0.580252,0.010029,0.000301
0.029533,0.000281,0.000016
0.642979,0.006569,0.000300
0.021502,0.000205,0.000010
0.645871,0.004570,0.000168
0.000000,0.000000,0.000005
0.580236,0.010070,0.000303
0.642969,0.006610,0.000302
0.564751,0.015356,0.000482
0.642507,0.008075,0.000455
0.642761,0.008048,0.000455
0.642650,0.008040,0.000454
0.643141,0.008022,0.000455
0.643587,0.006557,0.000302
0.695010,0.000173,0.000448
0.694057,0.000000,0.000448
0.684429,0.003417,0.000275
0.705069,0.000129,0.000338
0.704849,0.000000,0.000334
0.564652,0.015357,0.000482
0.642414,0.008076,0.000455
0.551426,0.021435,0.000440
0.603974,0.012608,0.000423
0.604143,0.012592,0.000423
0.642874,0.008023,0.000454
0.692650,0.000181,0.000447
0.604426,0.012554,0.000423
0.656580,0.003788,0.000402
0.656148,0.000150,0.000378
0.656061,0.000000,0.000378
0.551351,0.021498,0.000440
0.603823,0.012670,0.000422
0.511476,0.027576,0.000349
0.582766,0.016970,0.000257
0.614474,0.013695,0.000332
0.511208,0.027554,0.000349
0.582485,0.016948,0.000257
0.431898,0.022753,0.000349
0.408665,0.012765,0.000184
0.521409,0.015417,0.000160
0.431094,0.022717,0.000349
0.407881,0.012729,0.000184
0.351949,0.018074,0.000429
0.328849,0.008861,0.000198
0.329063,0.008840,0.000197
0.328477,0.008802,0.000197
0.407490,0.012669,0.000183
0.017484,0.000209,0.000004
0.348477,0.003439,0.000051
0.012198,0.000146,0.000003
0.000000,0.000000,0.000000
0.699883,0.002174,0.000181
0.678290,0.002925,0.000192
0.028915,0.000111,0.000009
0.678049,0.002934,0.000191
0.000000,0.000000,0.000005
0.683845,0.003438,0.000273
0.677814,0.002955,0.000191
0.678155,0.002930,0.000192
0.678284,0.002910,0.000192
0.692224,0.000059,0.000209
0.705159,0.000044,0.000196
0.692224,0.000000,0.000209
0.704463,0.000000,0.000329
0.608594,0.009992,0.000100
0.450729,0.006250,0.000066
0.642789,0.006527,0.000188
0.449434,0.006203,0.000066
0.583562,0.016809,0.000256
0.349765,0.003461,0.000051
0.448915,0.006165,0.000065
0.448476,0.006157,0.000065
0.447139,0.006118,0.000065
0.012334,0.000059,0.000000
0.000000,0.000000,0.000000
0.643405,0.006438,0.000190
0.664908,0.003298,0.000252
0.664817,0.003293,0.000252
0.665142,0.003255,0.000251
0.665609,0.000093,0.000253
0.643693,0.006391,0.000189
0.668205,0.000068,0.000127
0.681945,0.000091,0.000200
0.681526,0.000000,0.000199
