U:0,U:1,U:2,nWall:0,nWall:1,nWall:2,nut,yWall,Points:0,Points:1,Points:2,vtkOriginalIndices,__vtkIsSelected__,vtkCompositeIndexArray
0.0133871,0.146749,-0.00432733,-1,2.21885e-16,-2.21867e-16,0.000352396,0.0354242,0.0328857,1.45312,1.2192,82,0,1
0.0227347,0.153561,-0.00564808,-1,2.21885e-16,-2.21867e-16,0.000506525,0.0549031,0.0524481,1.45313,1.2192,83,0,1
0.035237,0.157963,-0.00636456,-1,2.21885e-16,-2.21867e-16,0.000664778,0.0812441,0.0785222,1.45315,1.2192,84,0,1
0.0516211,0.1602,-0.00642034,-1,2.21885e-16,-2.21867e-16,0.00082378,0.116557,0.113282,1.45317,1.2192,85,0,1
0.0712787,0.159906,-0.00615022,-1,2.21885e-16,-2.21867e-16,0.000976008,0.163755,0.159625,1.45321,1.2192,86,0,1
0.0925029,0.157127,-0.00576201,-1,2.21885e-16,-2.21867e-16,0.0010977,0.226758,0.221418,1.45325,1.2192,87,0,1
0.110535,0.154079,-0.00502187,-0.75,-0.25,-1.664e-16,0.00114778,0.303077,0.303811,1.45332,1.2192,88,0,1
0.120693,0.153262,-0.00401703,-0.25,-0.75,-5.54667e-17,0.00114547,0.32709,0.386167,1.4534,1.2192,89,0,1
0.124213,0.15462,-0.00299414,0,-1,0,0.00114487,0.294909,0.447905,1.45346,1.2192,90,0,1
0.124325,0.156931,-0.00209468,0,-1,0,0.00114882,0.269523,0.494186,1.4535,1.2192,91,0,1
0.123057,0.159443,-0.00138651,0,-1,0,0.0011417,0.254606,0.528878,1.45352,1.2192,92,0,1
0.121378,0.161685,-0.000840343,0,-1,0,0.00111776,0.246201,0.554886,1.45351,1.2192,93,0,1
0.119672,0.163399,-0.000410976,0,-1,0,0.00108106,0.241631,0.57439,1.45347,1.2192,94,0,1
0.118078,0.16449,-8.08305e-05,0,-1,0,0.00103777,0.239216,0.589026,1.45339,1.2192,95,0,1
0.116653,0.164968,0.000167071,0,-1,0,0.000992812,0.237962,0.600025,1.45327,1.2192,96,0,1
0.115047,0.164827,0.000390732,0,-1,0,0.000939741,0.237282,0.608307,1.45311,1.2192,97,0,1
