U:0,U:1,U:2,nWall:0,nWall:1,nWall:2,nut,yWall,Points:0,Points:1,Points:2,vtkOriginalIndices,__vtkIsSelected__,vtkCompositeIndexArray
0.0957487,0.0259245,0.0245876,0,1,0,0.00122482,0.316325,0.824228,2.12305,1.6256,205,0,1
0.105598,0.0219924,0.029137,0,1,0,0.000822362,0.281767,0.878495,2.15757,1.6256,206,0,1
0.0988937,0.0222947,0.0257805,0,1,0,0.00090767,0.281738,0.824238,2.15757,1.6256,207,0,1
0.113065,0.018334,0.0308154,0,1,0,0.000590038,0.250354,0.878502,2.18892,1.6256,208,0,1
0.104457,0.0193453,0.0273522,0,1,0,0.000607532,0.250324,0.824247,2.18893,1.6256,209,0,1
0.131475,0.0138895,0.0312262,0,1,0,0.000642217,0.221825,0.878508,2.21741,1.6256,210,0,1
0.118108,0.0160919,0.0282713,0,1,0,0.000540531,0.221793,0.824255,2.21741,1.6256,211,0,1
0.149401,0.010711,0.0334943,0,1,0,0.000805861,0.221866,0.943025,2.2174,1.6256,212,0,1
0.190593,0.00405499,0.0303163,0,1,0,0.0011791,0.195961,0.943029,2.24328,1.6256,213,0,1
0.166571,0.00807079,0.0289186,0,1,0,0.000952467,0.195915,0.878513,2.24328,1.6256,214,0,1
0.244246,-0.00254534,0.0252091,0,1,0,0.00155928,0.172436,0.943032,2.26678,1.6256,215,0,1
0.21722,0.00147493,0.024222,0,1,0,0.00133999,0.172386,0.878517,2.26678,1.6256,216,0,1
0.304259,-0.00812235,0.0196703,0,1,0,0.00185645,0.151077,0.943035,2.28813,1.6256,217,0,1
0.27774,-0.00476509,0.0186807,0,1,0,0.00167344,0.15102,0.87852,2.28813,1.6256,218,0,1
0.366832,-0.0123606,0.014569,0,1,0,0.0020554,0.131686,0.943037,2.30752,1.6256,219,0,1
0.342945,-0.00987081,0.0134613,0,1,0,0.00191152,0.131621,0.878523,2.30753,1.6256,220,0,1
0.430055,-0.0153172,0.0101849,0,1,0,0.00216404,0.114085,0.94304,2.32514,1.6256,221,0,1
0.409964,-0.0136647,0.00900133,0,1,0,0.00205489,0.11401,0.878526,2.32514,1.6256,222,0,1
0.492333,-0.0170871,0.00655225,0,1,0,0.0021924,0.0981138,0.943041,2.34114,1.6256,223,0,1
0.476923,-0.0161916,0.00535883,0,1,0,0.00211292,0.0980279,0.878528,2.34115,1.6256,224,0,1
0.552224,-0.0177778,0.00359446,0,1,0,0.00214995,0.0836285,0.943043,2.35568,1.6256,225,0,1
0.542117,-0.0175153,0.00244868,0,1,0,0.0020951,0.0835281,0.87853,2.35568,1.6256,226,0,1
