U:0,U:1,U:2,nWall:0,nWall:1,nWall:2,nut,yWall,Points:0,Points:1,Points:2,vtkOriginalIndices,__vtkIsSelected__,vtkCompositeIndexArray
0.0374746,-0.0265538,-0.15423,0,-1,0,0.00197361,0.136692,0.778413,1.35356,1.6256,98,0,1
0.0100437,-0.0319159,-0.135098,0,-1,0,0.00209257,0.136655,0.824102,1.3535,1.6256,99,0,1
-0.0158508,-0.027987,-0.101583,0,-1,0,0.00223233,0.136651,0.878406,1.35345,1.6256,100,0,1
0.000223253,0.559968,-0.374076,-1,2.21885e-16,-2.21867e-16,0.000312887,0.00953882,0.00718924,1.39882,1.6256,101,0,1
0,0,0,-1,2.21885e-16,-2.21867e-16,4.02569e-06,2.22045e-16,-4.88825e-17,1.40516,1.6256,102,0,1
-0.000512189,0.585574,-0.394407,-1,2.21885e-16,-2.21867e-16,0.000979061,0.0212791,0.018195,1.39882,1.6256,103,0,1
-0.00312652,0.578838,-0.392351,-1,2.21885e-16,-2.21867e-16,0.00199551,0.0353088,0.0328676,1.39883,1.6256,104,0,1
-0.0060311,0.557415,-0.379906,-1,2.21885e-16,-2.21867e-16,0.00318558,0.0548192,0.052426,1.39884,1.6256,105,0,1
-0.0101213,0.524949,-0.360008,-1,2.21885e-16,-2.21867e-16,0.00437737,0.0811786,0.0784977,1.39886,1.6256,106,0,1
-0.0135948,0.480663,-0.331709,-1,2.21885e-16,-2.21867e-16,0.0053532,0.116502,0.113255,1.39889,1.6256,107,0,1
-0.0147215,0.422615,-0.291605,-1,2.21885e-16,-2.21867e-16,0.00587878,0.163703,0.159593,1.39893,1.6256,108,0,1
-0.00894543,0.349686,-0.23184,-1,2.21885e-16,-2.21867e-16,0.00581999,0.226702,0.221376,1.39899,1.6256,109,0,1
0.00993101,0.273402,-0.142845,-0.25,-0.25,-1.10933e-16,0.00540164,0.294728,0.303753,1.39907,1.6256,110,0,1
0.0361224,0.22945,-0.035794,0.25,-0.75,0,0.0051364,0.298994,0.386094,1.39917,1.6256,111,0,1
0.056155,0.234463,0.0580154,0,-1,0,0.00503462,0.252731,0.447822,1.39925,1.6256,112,0,1
0.0701959,0.263418,0.126409,0,-1,0,0.00477561,0.222745,0.494095,1.39931,1.6256,113,0,1
0.082512,0.293701,0.176135,0,-1,0,0.00435596,0.204528,0.528778,1.39935,1.6256,114,0,1
0.0935185,0.31824,0.211719,0,-1,0,0.00388043,0.194004,0.554776,1.39936,1.6256,115,0,1
0.103405,0.334934,0.235506,0,-1,0,0.00342199,0.188194,0.574271,1.39933,1.6256,116,0,1
0.112165,0.343747,0.24914,0,-1,0,0.00302614,0.185105,0.588901,1.39926,1.6256,117,0,1
0.11951,0.34563,0.254285,0,-1,0,0.00271482,0.183504,0.5999,1.39913,1.6256,118,0,1
0.126623,0.340902,0.252114,0,-1,0,0.00244325,0.182646,0.608193,1.39896,1.6256,119,0,1
0.134465,0.323644,0.236927,0,-1,0,0.00218777,0.182223,0.62184,1.39875,1.6256,120,0,1
0.140516,0.287142,0.20138,0,-1,0,0.00201713,0.182009,0.638085,1.39852,1.6256,121,0,1
0.141709,0.232681,0.145084,0,-1,0,0.00197397,0.181804,0.657397,1.39831,1.6256,122,0,1
0.137679,0.168041,0.0714029,0,-1,0,0.00203947,0.181628,0.680338,1.39812,1.6256,123,0,1
0.129639,0.104935,-0.0100842,0,-1,0,0.00216397,0.181483,0.707584,1.39796,1.6256,124,0,1
0.116359,0.053255,-0.0812172,0,-1,0,0.00228737,0.181373,0.739947,1.39784,1.6256,125,0,1
0.0942322,0.01709,-0.124341,0,-1,0,0.00238541,0.181295,0.778395,1.39774,1.6256,126,0,1
0.0629325,-0.00413678,-0.134388,0,-1,0,0.00247972,0.181248,0.824084,1.39767,1.6256,127,0,1
0.0282619,-0.0129419,-0.119882,0,-1,0,0.00259026,0.181231,0.878391,1.39762,1.6256,128,0,1
0.000413398,0.546848,-0.354074,-1,2.89307e-09,2.91678e-09,0.000303378,0.00987922,0.0071941,1.45311,1.6256,129,0,1
0,0,0,-1,3.20798e-09,3.22093e-09,3.57728e-06,2.22045e-16,-3.65078e-17,1.46093,1.6256,130,0,1
8.41931e-05,0.57482,-0.373479,-1,2.893e-09,2.91672e-09,0.000949834,0.0218208,0.0182073,1.45312,1.6256,131,0,1
-0.00179355,0.569999,-0.371481,-1,2.89288e-09,2.9166e-09,0.00193893,0.0356439,0.0328856,1.45312,1.6256,132,0,1
-0.00380069,0.549774,-0.359599,-1,2.89269e-09,2.91642e-09,0.00310554,0.0550429,0.0524473,1.45313,1.6256,133,0,1
-0.00675785,0.51801,-0.34051,-1,2.89241e-09,2.91614e-09,0.00429171,0.0813375,0.078521,1.45315,1.6256,134,0,1
-0.00895798,0.474009,-0.31344,-1,2.89198e-09,2.91572e-09,0.00529095,0.116622,0.11328,1.45317,1.6256,135,0,1
-0.00878026,0.415871,-0.275433,-1,2.89136e-09,2.91513e-09,0.00587271,0.1638,0.159623,1.45321,1.6256,136,0,1
-0.00208215,0.342578,-0.219912,-1,2.89051e-09,2.91431e-09,0.00588617,0.226789,0.221414,1.45326,1.6256,137,0,1
0.0163411,0.265279,-0.139585,-0.75,-0.25,2.91316e-09,0.00549568,0.303103,0.303807,1.45332,1.6256,138,0,1
0.0406838,0.217665,-0.0451699,-0.25,-0.75,1.45584e-09,0.00518893,0.327125,0.386162,1.45341,1.6256,139,0,1
0.0594961,0.216475,0.0361127,0,-1,0,0.00507602,0.294956,0.447898,1.45348,1.6256,140,0,1
0.0733032,0.23948,0.0940882,0,-1,0,0.00488736,0.269579,0.494179,1.45353,1.6256,141,0,1
0.0853766,0.265058,0.134979,0,-1,0,0.00457187,0.254671,0.528872,1.45355,1.6256,142,0,1
0.0959873,0.28613,0.163188,0,-1,0,0.00421068,0.246276,0.554881,1.45355,1.6256,143,0,1
0.105297,0.300847,0.181473,0,-1,0,0.00386636,0.241717,0.574387,1.45352,1.6256,144,0,1
0.113304,0.309524,0.192051,0,-1,0,0.00357174,0.239314,0.589026,1.45345,1.6256,145,0,1
0.119908,0.313376,0.19695,0,-1,0,0.00333749,0.238073,0.600028,1.45335,1.6256,146,0,1
0.126394,0.313686,0.197934,0,-1,0,0.003124,0.237408,0.608312,1.4532,1.6256,147,0,1
0.134523,0.308075,0.19265,0,-1,0,0.00289616,0.237077,0.621942,1.45303,1.6256,148,0,1
0.143702,0.291627,0.175804,0,-1,0,0.00269572,0.236902,0.638162,1.45285,1.6256,149,0,1
0.151982,0.261845,0.144169,0,-1,0,0.00257482,0.236732,0.657448,1.45267,1.6256,150,0,1
0.157962,0.219875,0.0972288,0,-1,0,0.00254928,0.236579,0.680367,1.45251,1.6256,151,0,1
0.16066,0.170792,0.0384348,0,-1,0,0.00260637,0.236449,0.707596,1.45237,1.6256,152,0,1
0.15816,0.121876,-0.022666,0,-1,0,0.00271195,0.236346,0.739947,1.45226,1.6256,153,0,1
0.146993,0.0791506,-0.0730104,0,-1,0,0.00282959,0.236269,0.778388,1.45216,1.6256,154,0,1
0.12418,0.0453288,-0.103519,0,-1,0,0.00293975,0.236218,0.824075,1.4521,1.6256,155,0,1
0.0916374,0.0215576,-0.112396,0,-1,0,0.00304761,0.236192,0.878381,1.45204,1.6256,156,0,1
0.000590218,0.530156,-0.32999,-1,2.68645e-08,3.69146e-08,0.000292592,0.0102749,0.00721022,1.52005,1.6256,157,0,1
0,0,0,-1,2.97177e-08,4.06411e-08,3.08905e-06,2.22045e-16,2.56661e-10,1.52965,1.6256,158,0,1
0.0005962,0.560068,-0.348274,-1,2.6864e-08,3.69138e-08,0.000916238,0.022449,0.0182355,1.52006,1.6256,159,0,1
-0.000442526,0.556872,-0.346173,-1,2.6863e-08,3.69126e-08,0.00187283,0.0360432,0.0329185,1.52006,1.6256,160,0,1
-0.00144408,0.538001,-0.334926,-1,2.68616e-08,3.69107e-08,0.00300978,0.0553105,0.0524798,1.52007,1.6256,161,0,1
-0.00304496,0.507201,-0.316857,-1,2.68592e-08,3.69077e-08,0.00418628,0.0815263,0.0785517,1.52008,1.6256,162,0,1
-0.00371985,0.463796,-0.291329,-1,2.68559e-08,3.69034e-08,0.00521043,0.116762,0.11331,1.5201,1.6256,163,0,1
-0.00199166,0.405972,-0.255921,-1,2.68512e-08,3.68972e-08,0.00585837,0.163911,0.159656,1.52013,1.6256,164,0,1
0.00576788,0.33276,-0.205385,-1,2.68446e-08,3.68885e-08,0.00596385,0.226887,0.221455,1.52017,1.6256,165,0,1
0.0236886,0.254749,-0.134685,-1,2.68354e-08,3.68766e-08,0.00562249,0.30406,0.303861,1.52022,1.6256,166,0,1
0.0458182,0.203276,-0.0542052,-0.5,-0.5,1.84306e-08,0.00528098,0.355166,0.386238,1.52028,1.6256,167,0,1
0.0627557,0.194669,0.0136205,0,-1,0,0.00514998,0.351768,0.447981,1.52034,1.6256,168,0,1
0.0756825,0.210272,0.0611243,0,-1,0,0.00502916,0.330691,0.494269,1.52038,1.6256,169,0,1
0.0870898,0.230459,0.0936873,0,-1,0,0.00482273,0.318622,0.528971,1.5204,1.6256,170,0,1
0.0970849,0.248005,0.115531,0,-1,0,0.00457748,0.311943,0.554988,1.5204,1.6256,171,0,1
0.105747,0.26102,0.129546,0,-1,0,0.00434104,0.308354,0.574502,1.52037,1.6256,172,0,1
0.113072,0.26971,0.137966,0,-1,0,0.00413719,0.306471,0.589146,1.52031,1.6256,173,0,1
0.119058,0.275014,0.142573,0,-1,0,0.00397249,0.305499,0.600147,1.52022,1.6256,174,0,1
0.124958,0.278473,0.145045,0,-1,0,0.00381764,0.304979,0.608425,1.5201,1.6256,175,0,1
0.132695,0.279844,0.144821,0,-1,0,0.0036384,0.304717,0.62204,1.51996,1.6256,176,0,1
0.14254,0.276329,0.138887,0,-1,0,0.00345265,0.304573,0.638241,1.51981,1.6256,177,0,1
0.153658,0.26511,0.124333,0,-1,0,0.00329859,0.304431,0.657507,1.51966,1.6256,178,0,1
0.165116,0.244515,0.0992422,0,-1,0,0.00320273,0.304301,0.680406,1.51952,1.6256,179,0,1
0.175621,0.214828,0.0637915,0,-1,0,0.00317778,0.304188,0.707619,1.5194,1.6256,180,0,1
0.183012,0.178504,0.0214704,0,-1,0,0.00321755,0.304094,0.739958,1.5193,1.6256,181,0,1
0.184152,0.13963,-0.0208314,0,-1,0,0.00330175,0.304021,0.778392,1.51921,1.6256,182,0,1
0.175804,0.102348,-0.0556276,0,-1,0,0.00340927,0.303969,0.824074,1.51915,1.6256,183,0,1
0.156682,0.069557,-0.0781254,0,-1,0,0.00352941,0.30394,0.878378,1.5191,1.6256,184,0,1
0.272925,0.127509,0.0326857,0,0,0,0.00533334,0.562922,0.878405,1.82909,1.6256,185,0,1
0.249152,0.137754,0.00909308,0,-1,0,0.00465198,0.49038,0.87839,1.70357,1.6256,186,0,1
0.254785,0.138433,0.0399114,0,0,0,0.00539111,0.562914,0.824117,1.82913,1.6256,187,0,1
