U:0,U:1,U:2,nut,yWall,Points:0,Points:1,Points:2,vtkOriginalIndices,__vtkIsSelected__,vtkCompositeIndexArray
-0.0710445,0.555378,-0.0928726,3.19782e-05,0.00191398,0.00184696,3.58572,1.6256,826,0,1
1.00015,-0.134599,-0.067111,0.000228042,0.00931058,0.0058723,3.59143,1.6256,827,0,1
1.38105,-0.178147,-0.0248059,0.000518337,0.00946969,0.00792927,3.59472,1.6256,828,0,1
0.73552,-0.0598028,-0.0744642,0.0001197,0.00962317,0.00586478,3.58901,1.6256,829,0,1
0.428043,0.126251,-0.0512736,0.000111005,0.0107806,0.00790166,3.5857,1.6256,830,0,1
1.96026,-0.15475,-0.00748322,0.00195194,0.0039339,0.00382393,3.60374,1.6256,831,0,1
1.92752,-0.179451,-0.0318711,0.00202615,0.0025685,0.00247496,3.59951,1.6256,832,0,1
1.95033,-0.114946,-0.0224246,0.00387674,0.00110584,0.00107541,3.60072,1.6256,833,0,1
2,0,0,0.00621324,2.22045e-16,-2.34101e-06,3.60432,1.6256,834,0,1
1.83727,-0.328767,-0.072162,0.000966358,0.00700284,0.0062709,3.59765,1.6256,835,0,1
1.9809,-0.317449,-0.0642104,0.00116663,0.00727317,0.00626495,3.60007,1.6256,836,0,1
1.89646,-0.141509,-0.000402836,0.00126662,0.00989238,0.00790663,3.60373,1.6256,837,0,1
1.99252,-0.035886,0.00181364,0.000330837,0.00230548,0.0022945,3.65265,1.6256,838,0,1
1.98904,-0.0295238,-0.0022962,0.000556681,0.0032556,0.00350434,3.64999,1.6256,839,0,1
1.99567,-0.0260636,0.00233423,0.00220625,0.00127048,0.00121251,3.6515,1.6256,840,0,1
2,0,0,0.00621324,2.22045e-16,9.36187e-06,3.64755,1.6256,841,0,1
1.97558,-0.0351056,-0.000210725,0.00025211,0.00387926,0.00466768,3.65299,1.6256,842,0,1
1.97264,-0.0322018,-0.00224218,0.00023701,0.00478422,0.00578237,3.65293,1.6256,843,0,1
1.97879,-0.020453,-0.00787339,0.000542223,0.00605878,0.00736605,3.64998,1.6256,844,0,1
0,0,0,0,2.22045e-16,3.06506e-09,2.00717,1.6256,845,0,1
0.000719858,0.188528,-0.104016,0.000172848,0.0133378,0.00727498,1.98596,1.6256,846,0,1
0.00110082,0.209364,-0.114917,0.000440488,0.0275051,0.0183037,1.98596,1.6256,847,0,1
0.00165217,0.216134,-0.118128,0.000776528,0.0394126,0.0329768,1.98597,1.6256,848,0,1
0.00230692,0.215192,-0.117302,0.00116757,0.0575567,0.052526,1.98598,1.6256,849,0,1
0.00274375,0.207891,-0.113255,0.00159188,0.0830616,0.0785889,1.986,1.6256,850,0,1
0.00343216,0.194398,-0.106009,0.00198401,0.117839,0.113343,1.98603,1.6256,851,0,1
0.00477693,0.174642,-0.0950212,0.00224895,0.164685,0.15969,1.98608,1.6256,852,0,1
0.00806737,0.148994,-0.0787489,0.00230321,0.227459,0.221494,1.98613,1.6256,853,0,1
0.0151279,0.121937,-0.0552335,0.00217433,0.304505,0.303914,1.98621,1.6256,854,0,1
0.0242087,0.103932,-0.0272787,0.00204619,0.381618,0.386314,1.9863,1.6256,855,0,1
0.0313802,0.099722,-0.00238377,0.00200787,0.444599,0.448068,1.98639,1.6256,856,0,1
0.0365326,0.10356,0.0158373,0.00198214,0.491823,0.494364,1.98646,1.6256,857,0,1
0.0408017,0.109403,0.0284001,0.00192841,0.527233,0.529072,1.98649,1.6256,858,0,1
0.0444422,0.114623,0.0367855,0.00185791,0.553786,0.555097,1.98647,1.6256,859,0,1
0.04753,0.118495,0.0421831,0.0017872,0.573704,0.574616,1.98642,1.6256,860,0,1
0.0500871,0.121068,0.0455223,0.00172541,0.588653,0.589263,1.98631,1.6256,861,0,1
0.0521401,0.122647,0.0475083,0.00167528,0.599882,0.600263,1.98616,1.6256,862,0,1
0.0541356,0.123708,0.0488454,0.00162795,0.61017,0.608534,1.98596,1.6256,863,0,1
0.0567369,0.124249,0.0496147,0.00157238,0.623087,0.622137,1.98573,1.6256,864,0,1
0.0600847,0.123549,0.0490601,0.00151255,0.639393,0.638323,1.98549,1.6256,865,0,1
0.0640145,0.120788,0.0463595,0.00145822,0.658783,0.657572,1.98524,1.6256,866,0,1
0.0683445,0.115269,0.0408512,0.00141626,0.679023,0.680455,1.98501,1.6256,867,0,1
0.0727615,0.106629,0.0322888,0.00139042,0.696119,0.707653,1.9848,1.6256,868,0,1
0.0766994,0.09502,0.0211414,0.00137922,0.712304,0.739981,1.98462,1.6256,869,0,1
0.0792846,0.0811643,0.00873723,0.0013771,0.729388,0.778405,1.98447,1.6256,870,0,1
0.0794653,0.0662423,-0.00301146,0.00137925,0.742418,0.824081,1.98435,1.6256,871,0,1
0.0763752,0.0515281,-0.0123612,0.00138746,0.747502,0.878381,1.98426,1.6256,872,0,1
0.000963048,0.177642,-0.0913955,0.000162375,0.01156,0.00751409,2.18944,1.6256,873,0,1
0,0,0,0,2.22045e-16,-1.23001e-08,2.20091,1.6256,874,0,1
0.00172495,0.197429,-0.100957,0.000412227,0.0244023,0.0184516,2.18944,1.6256,875,0,1
0.0026757,0.204299,-0.103936,0.000730063,0.037333,0.0330642,2.18945,1.6256,876,0,1
0.00374155,0.204031,-0.103407,0.00110237,0.056168,0.0525796,2.18946,1.6256,877,0,1
0.00489777,0.197669,-0.0999949,0.0015148,0.0821173,0.0786255,2.18947,1.6256,878,0,1
0.00642345,0.185161,-0.0936906,0.00191363,0.117187,0.113373,2.1895,1.6256,879,0,1
0.00878651,0.166268,-0.0840786,0.00221256,0.164234,0.159719,2.18953,1.6256,880,0,1
0.0131187,0.141147,-0.0700315,0.00232519,0.227151,0.22153,2.18957,1.6256,881,0,1
0.020771,0.114062,-0.0506129,0.00224724,0.304301,0.303961,2.18962,1.6256,882,0,1
0.0298368,0.0946432,-0.0287049,0.00212658,0.381488,0.386378,2.18968,1.6256,883,0,1
0.0370406,0.08713,-0.00971615,0.00207611,0.444517,0.448155,2.18973,1.6256,884,0,1
0.0423909,0.0871038,0.004192,0.00206051,0.491771,0.494462,2.18978,1.6256,885,0,1
0.0468087,0.0898817,0.0138541,0.00203889,0.5272,0.529177,2.1898,1.6256,886,0,1
0.0505356,0.0930791,0.0204281,0.00200727,0.553767,0.555207,2.18979,1.6256,887,0,1
0.0536329,0.0958267,0.0248622,0.00197263,0.573693,0.574731,2.18973,1.6256,888,0,1
0.056153,0.0979463,0.0278505,0.00194029,0.588645,0.58938,2.18964,1.6256,889,0,1
0.0581547,0.0995087,0.0298779,0.00191254,0.59987,0.600379,2.18951,1.6256,890,0,1
0.0600918,0.100879,0.0315579,0.00188487,0.610149,0.608644,2.18935,1.6256,891,0,1
0.0626273,0.102309,0.0332346,0.00184987,0.623054,0.622238,2.18917,1.6256,892,0,1
0.0659561,0.103505,0.0345695,0.00180765,0.639344,0.63841,2.18897,1.6256,893,0,1
0.0700379,0.103969,0.0350665,0.00176229,0.658718,0.657644,2.18877,1.6256,894,0,1
0.0748678,0.103138,0.0342518,0.00171765,0.681753,0.680512,2.18858,1.6256,895,0,1
0.0803379,0.100405,0.031707,0.00167787,0.709136,0.707697,2.18841,1.6256,896,0,1
0.0861286,0.0952843,0.0272515,0.0016455,0.741688,0.740012,2.18826,1.6256,897,0,1
0.0916538,0.0875696,0.0211069,0.00162033,0.776006,0.778427,2.18813,1.6256,898,0,1
0.00129902,0.163245,-0.0797484,0.000150538,0.0124232,0.0076237,2.4403,1.6256,899,0,1
0,0,0,0,2.22045e-16,-1.14919e-07,2.40739,1.6256,900,0,1
0.00250522,0.184035,-0.0891378,0.000388228,0.0259181,0.0185094,2.4403,1.6256,901,0,1
0.00381059,0.191723,-0.0922936,0.000688837,0.0384155,0.0330994,2.44031,1.6256,902,0,1
0.00520402,0.192184,-0.0920912,0.00104422,0.0569171,0.0526033,2.44031,1.6256,903,0,1
0.00694716,0.186601,-0.0891736,0.00144586,0.0826416,0.0786441,2.44032,1.6256,904,0,1
0.0091511,0.174914,-0.0835636,0.00184897,0.117564,0.113391,2.44034,1.6256,905,0,1
0.0124163,0.156792,-0.0749468,0.00217556,0.164514,0.15974,2.44036,1.6256,906,0,1
0.0177881,0.132263,-0.0624965,0.00234053,0.227369,0.221557,2.44038,1.6256,907,0,1
0.0262776,0.105392,-0.0459943,0.00231877,0.304483,0.303999,2.44041,1.6256,908,0,1
0.0357551,0.0850665,-0.0284113,0.00222371,0.381657,0.386431,2.44045,1.6256,909,0,1
0.0432833,0.0750545,-0.0137566,0.00217185,0.444687,0.448226,2.44048,1.6256,910,0,1
0.0489038,0.0718175,-0.00309271,0.0021588,0.491948,0.494551,2.4405,1.6256,911,0,1
0.0534141,0.0717688,0.00440233,0.00215301,0.527384,0.529281,2.4405,1.6256,912,0,1
0.0571247,0.0729049,0.00962699,0.00214365,0.553956,0.555322,2.44047,1.6256,913,0,1
0.0601426,0.0742893,0.0132946,0.00213118,0.573884,0.574851,2.44042,1.6256,914,0,1
0.0625567,0.0755711,0.0159074,0.00211799,0.588833,0.589503,2.44034,1.6256,915,0,1
0.0644535,0.076652,0.0178014,0.00210568,0.600052,0.6005,2.44024,1.6256,916,0,1
0.0662768,0.0777221,0.0194995,0.00209262,0.610321,0.608759,2.44011,1.6256,917,0,1
0.0686572,0.0790351,0.0214269,0.00207487,0.62321,0.622344,2.43997,1.6256,918,0,1
0.071794,0.0805285,0.0234544,0.00205134,0.639483,0.638505,2.43982,1.6256,919,0,1
0.0756965,0.0819783,0.025306,0.00202264,0.658838,0.657725,2.43966,1.6256,920,0,1
0.0804524,0.0830877,0.0267208,0.00198935,0.681853,0.680579,2.43951,1.6256,921,0,1
0.0861068,0.0834111,0.0273768,0.00195279,0.709218,0.70775,2.43937,1.6256,922,0,1
0.0925576,0.0824012,0.02696,0.0019145,0.741754,0.740053,2.43925,1.6256,923,0,1
0.0994827,0.0795213,0.0252791,0.00187534,0.776057,0.778458,2.43915,1.6256,924,0,1
0.00137773,0.150603,-0.0718432,0.00014345,0.0120275,0.00752177,2.56311,1.6256,925,0,1
0,0,0,0,2.22045e-16,-1.65312e-08,2.55413,1.6256,926,0,1
0.0027413,0.173162,-0.0815125,0.000374821,0.0253623,0.0184554,2.56311,1.6256,927,0,1
0.00441435,0.18194,-0.0849523,0.000661014,0.0380645,0.0330696,2.56312,1.6256,928,0,1
0.00622611,0.183099,-0.0850306,0.00100425,0.0566915,0.0525883,2.56312,1.6256,929,0,1
0.00847016,0.178064,-0.0824207,0.0013981,0.0824928,0.0786389,2.56312,1.6256,930,0,1
0.0112747,0.166893,-0.0772004,0.00180268,0.117465,0.113393,2.56313,1.6256,931,0,1
0.0152879,0.149254,-0.0691246,0.00214594,0.164451,0.159749,2.56314,1.6256,932,0,1
0.0215416,0.125132,-0.0575322,0.0023462,0.227334,0.221575,2.56315,1.6256,933,0,1
0.0308408,0.0985178,-0.0425969,0.00236882,0.304472,0.304027,2.56317,1.6256,934,0,1
0.0408423,0.0778652,-0.027353,0.00230394,0.381666,0.386473,2.56318,1.6256,935,0,1
0.0487118,0.0666063,-0.0150829,0.00226126,0.444716,0.448283,2.56318,1.6256,936,0,1
0.0545406,0.0616166,-0.00625432,0.00225107,0.491994,0.494622,2.56318,1.6256,937,0,1
0.0591024,0.0598705,-1.19123e-05,0.00225132,0.527445,0.529366,2.56316,1.6256,938,0,1
0.0627663,0.059638,0.00441269,0.00225108,0.554028,0.555419,2.56313,1.6256,939,0,1
0.0657057,0.0600191,0.00759276,0.00224844,0.573964,0.574957,2.56307,1.6256,940,0,1
0.0680354,0.060592,0.00992246,0.00224427,0.588917,0.589612,2.56301,1.6256,941,0,1
0.069856,0.0611784,0.0116613,0.00223961,0.600137,0.600609,2.56292,1.6256,942,0,1
0.0715989,0.0618313,0.0132686,0.00223414,0.610403,0.608865,2.56282,1.6256,943,0,1
0.0738646,0.0627234,0.015172,0.00222602,0.623287,0.622442,2.56271,1.6256,944,0,1
0.076846,0.0638826,0.0173229,0.00221417,0.639552,0.638594,2.5626,1.6256,945,0,1
0.0805712,0.0652329,0.0195479,0.00219818,0.658897,0.657803,2.56248,1.6256,946,0,1
0.0851652,0.0666478,0.0217051,0.00217746,0.681902,0.680644,2.56236,1.6256,947,0,1
0.0907474,0.0678706,0.0235859,0.0021517,0.709257,0.707804,2.56226,1.6256,948,0,1
0.097334,0.0684937,0.0249287,0.00212061,0.741783,0.740096,2.56216,1.6256,949,0,1
0.00141144,0.141223,-0.0658928,0.000139512,0.0096214,0.00729466,2.67469,1.6256,950,0,1
0,0,0,0,2.22045e-16,4.25428e-09,2.66807,1.6256,951,0,1
0.00284338,0.163909,-0.075109,0.000362072,0.0213745,0.0183224,2.67469,1.6256,952,0,1
0.00485712,0.17342,-0.0785661,0.000634568,0.0354145,0.0329951,2.67469,1.6256,953,0,1
0.00708802,0.175242,-0.0788846,0.000966756,0.0549259,0.0525466,2.67469,1.6256,954,0,1
0.00982363,0.17077,-0.0765794,0.0013536,0.0812894,0.0786163,2.67469,1.6256,955,0,1
0.0132528,0.160103,-0.0717304,0.00175914,0.116628,0.113383,2.67469,1.6256,956,0,1
0.018023,0.14292,-0.0641302,0.0021162,0.16386,0.159749,2.67469,1.6256,957,0,1
0.0251815,0.119208,-0.0532327,0.00234664,0.226916,0.221584,2.67469,1.6256,958,0,1
0.0353576,0.092961,-0.0394972,0.00240927,0.304174,0.304047,2.67469,1.6256,959,0,1
0.0460207,0.0723637,-0.0259825,0.00237489,0.381446,0.386505,2.67468,1.6256,960,0,1
0.0543729,0.060572,-0.0154276,0.0023446,0.444544,0.448327,2.67467,1.6256,961,0,1
0.0605155,0.0546606,-0.00790184,0.00233781,0.491856,0.494679,2.67464,1.6256,962,0,1
0.0652203,0.051923,-0.00255823,0.00234081,0.527331,0.529435,2.67461,1.6256,963,0,1
0.0689083,0.0508091,0.00127458,0.00234467,0.553932,0.555496,2.67457,1.6256,964,0,1
0.0718087,0.0504834,0.00407497,0.0023468,0.57388,0.575039,2.67452,1.6256,965,0,1
0.0740756,0.0505123,0.00616355,0.00234729,0.588842,0.589698,2.67446,1.6256,966,0,1
0.0758296,0.0506851,0.00775023,0.00234679,0.600067,0.600695,2.67439,1.6256,967,0,1
0.077497,0.0509563,0.00924359,0.0023456,0.610334,0.608948,2.67431,1.6256,968,0,1
0.0796516,0.0514082,0.0110513,0.00234314,0.623218,0.622521,2.67422,1.6256,969,0,1
0.0824741,0.0521034,0.0131644,0.00233856,0.639482,0.638665,2.67413,1.6256,970,0,1
0.0859939,0.053049,0.0154693,0.00233117,0.658825,0.657866,2.67404,1.6256,971,0,1
0.0903452,0.0542196,0.0178976,0.00232008,0.681827,0.680699,2.67396,1.6256,972,0,1
0.095682,0.0554986,0.0203282,0.00230441,0.709179,0.707849,2.67387,1.6256,973,0,1
0.102095,0.0566338,0.0225789,0.00228302,0.741703,0.740133,2.6738,1.6256,974,0,1
0.00151301,0.13286,-0.0606169,0.000133233,0.0094165,0.00721713,2.77606,1.6256,975,0,1
0,0,0,0,2.22045e-16,5.20249e-10,2.77042,1.6256,976,0,1
0.00305593,0.155617,-0.0695692,0.000347876,0.0210819,0.0182481,2.77606,1.6256,977,0,1
0.00528899,0.165552,-0.072968,0.000609742,0.0352321,0.032937,2.77606,1.6256,978,0,1
0.00784024,0.167913,-0.0734616,0.000931588,0.0548072,0.0525058,2.77605,1.6256,979,0,1
0.0110022,0.163951,-0.0714257,0.00131163,0.0812106,0.0785898,2.77605,1.6256,980,0,1
0.0150113,0.153739,-0.0669071,0.0017176,0.116576,0.113368,2.77604,1.6256,981,0,1
0.020532,0.136963,-0.0597131,0.00208634,0.163829,0.159744,2.77603,1.6256,982,0,1
0.028638,0.113639,-0.0493847,0.00234306,0.2269,0.221588,2.77602,1.6256,983,0,1
0.0398032,0.0877903,-0.0366071,0.00244164,0.304173,0.30406,2.776,1.6256,984,0,1
0.0513177,0.0674102,-0.0244469,0.00243599,0.381458,0.386528,2.77598,1.6256,985,0,1
0.0603397,0.0554141,-0.0152086,0.00241802,0.444568,0.448361,2.77595,1.6256,986,0,1
0.066931,0.0489723,-0.00867009,0.0024136,0.491891,0.494723,2.77591,1.6256,987,0,1
0.0718764,0.0456001,-0.0040106,0.00241644,0.527375,0.529487,2.77587,1.6256,988,0,1
0.00157587,0.125079,-0.0560243,0.000127612,0.00930996,0.00719656,2.86815,1.6256,989,0,1
0,0,0,0,2.22045e-16,9.22216e-17,2.86299,1.6256,990,0,1
0.00319706,0.147873,-0.0647215,0.00033484,0.020917,0.018216,2.86815,1.6256,991,0,1
0.00559822,0.158096,-0.0680827,0.000587306,0.0351205,0.0329029,2.86815,1.6256,992,0,1
0.00842857,0.160891,-0.0687159,0.00089963,0.0547289,0.0524763,2.86814,1.6256,993,0,1
0.0119713,0.157367,-0.0669126,0.00127316,0.0811555,0.0785673,2.86813,1.6256,994,0,1
0.0165216,0.147552,-0.0626822,0.00167899,0.116538,0.113353,2.86812,1.6256,995,0,1
-0.0434347,0.292079,-0.0622872,4.14335e-05,0.00388519,0.00361579,3.56587,1.6256,996,0,1
0,0,0,0,2.22045e-16,1.65393e-07,3.56269,1.6256,997,0,1
-0.101639,0.421943,-0.0804635,3.28344e-05,0.00393976,0.00371785,3.5758,1.6256,998,0,1
0,0,0,0,2.22045e-16,-5.0166e-08,3.5752,1.6256,999,0,1
-0.0453708,0.253784,-0.0517074,4.89608e-05,0.0115573,0.00771936,3.56586,1.6256,1000,0,1
-0.0723528,0.334862,-0.0603226,4.50089e-05,0.0108822,0.00782595,3.57579,1.6256,1001,0,1
-0.101767,0.519379,-0.0965798,4.13632e-05,0.00191279,0.00186669,3.58329,1.6256,1002,0,1
-0.0786209,0.360863,-0.0625411,3.16487e-05,0.0013219,0.00130159,3.58289,1.6256,1003,0,1
-0.108456,0.410446,-0.0893818,4.04129e-05,0.00735536,0.00620061,3.57982,1.6256,1004,0,1
0.0137801,0.359859,-0.0880741,5.77032e-05,0.0072427,0.00622181,3.58248,1.6256,1005,0,1
0.173228,0.300496,-0.0897861,6.33178e-05,0.00507508,0.00387331,3.58572,1.6256,1006,0,1
0.548596,0.056497,-0.0826109,0.000103222,0.00627781,0.00389853,3.59023,1.6256,1007,0,1
0.767773,0,0,0.00238518,2.22045e-16,-4.36982e-06,3.59512,1.6256,1008,0,1
1.19612,0.0525602,-0.0526157,0.00112481,0.00193985,0.00187163,3.59473,1.6256,1009,0,1
1.40525,-0.169512,-0.0629268,0.000938479,0.00537738,0.00389801,3.59473,1.6256,1010,0,1
1.967,0.0200277,0.00140633,0.000127931,0.00149114,0.00150953,3.65546,1.6256,1011,0,1
2,0,0,0.00621324,2.22045e-16,1.1181e-05,3.65483,1.6256,1012,0,1
0,0,0,0,2.22045e-16,0.00133794,3.65769,1.6256,1013,0,1
1,0,0,0.00310662,2.22045e-16,-8.80344e-07,3.65756,1.6256,1014,0,1
0,0,0,1.77387e-06,2.22045e-16,0.00390316,3.65756,1.6256,1015,0,1
0,0,0,0,2.22045e-16,0.0027322,3.65765,1.6256,1016,0,1
0.116252,0.0576983,0.0138793,0.00176104,0.81542,0.942953,2.43894,1.6256,1017,0,1
0.0979991,0.052816,-3.47146e-05,0.00158345,0.814274,0.942944,2.18788,1.6256,1018,0,1
0.126546,0.0553109,0.0210827,0.00193224,0.81541,0.942964,2.56191,1.6256,1019,0,1
0.13392,0.0505916,0.025318,0.00209439,0.81531,0.942975,2.6736,1.6256,1020,0,1
0.139685,0.0445854,0.0279916,0.00221126,0.812804,0.942985,2.77504,1.6256,1021,0,1
0.144572,0.0384241,0.0299912,0.00222733,0.779473,0.942994,2.86717,1.6256,1022,0,1
0.148999,0.0328224,0.0319319,0.00208379,0.708725,0.943002,2.95086,1.6256,1023,0,1
0.153412,0.0280973,0.0341573,0.00174279,0.632543,0.943009,3.02687,1.6256,1024,0,1
0.1589,0.0242265,0.0367608,0.00126421,0.563347,0.943015,3.09592,1.6256,1025,0,1
0.169199,0.0206289,0.0393043,0.000882458,0.500495,0.94302,3.15864,1.6256,1026,0,1
0.0377468,0.0217178,-0.0310961,0.00125983,0.607611,0.942939,1.81892,1.6256,1027,0,1
0.0698811,0.038122,-0.0183254,0.00141208,0.747833,0.94294,1.98419,1.6256,1028,0,1
-0.027642,0.000705215,-0.0175449,0.000887011,0.272801,0.942963,1.48764,1.6256,1029,0,1
-0.0354306,-0.000872402,-0.00980368,0.000744196,0.200376,0.942979,1.41593,1.6256,1030,0,1
-0.0140276,0.00394513,-0.0263586,0.0010123,0.362061,0.942951,1.57598,1.6256,1031,0,1
0.00806727,0.0103355,-0.0328782,0.00112879,0.472057,0.942943,1.68482,1.6256,1032,0,1
0.0260958,0.0149348,-0.0276834,0.0013442,0.607578,1.0197,1.81888,1.6256,1033,0,1
0.0608574,0.0268141,-0.0208282,0.00146962,0.747819,1.0197,1.98415,1.6256,1034,0,1
0.0946415,0.0402874,-0.00527049,0.00160448,0.814278,1.0197,2.18784,1.6256,1035,0,1
0.117856,0.0471712,0.00923579,0.00174178,0.815424,1.01971,2.4389,1.6256,1036,0,1
0.130949,0.0472019,0.0179814,0.00188197,0.815415,1.01971,2.56188,1.6256,1037,0,1
0.140198,0.0445822,0.0238256,0.00201909,0.815318,1.01972,2.67357,1.6256,1038,0,1
0.147253,0.0403968,0.0280653,0.00211289,0.812815,1.01972,2.77502,1.6256,1039,0,1
0.152907,0.0356481,0.0314469,0.00209884,0.779492,1.01973,2.86716,1.6256,1040,0,1
0.157801,0.0309568,0.0345709,0.00191071,0.708749,1.01973,2.95085,1.6256,1041,0,1
0.162801,0.0266126,0.0378036,0.00153089,0.632567,1.01974,3.02686,1.6256,1042,0,1
0.170165,0.022451,0.0411662,0.00109642,0.56337,1.01974,3.09591,1.6256,1043,0,1
0.18635,0.017571,0.0437225,0.000900129,0.500519,1.01974,3.15863,1.6256,1044,0,1
0.221476,0.0108205,0.0433142,0.00111375,0.443431,1.01975,3.2156,1.6256,1045,0,1
0.280182,0.00236966,0.0387703,0.00159765,0.391579,1.01975,3.26735,1.6256,1046,0,1
0.356886,-0.0061304,0.0315073,0.00210782,0.344483,1.01975,3.31436,1.6256,1047,0,1
0.443442,-0.0132767,0.0236663,0.00251629,0.301707,1.01976,3.35706,1.6256,1048,0,1
0.534983,-0.0186765,0.0164645,0.00279765,0.262857,1.01976,3.39584,1.6256,1049,0,1
0.628668,-0.0223847,0.0103401,0.00295775,0.227575,1.01976,3.43108,1.6256,1050,0,1
0.722048,-0.0245096,0.00536156,0.00300751,0.195535,1.01976,3.46309,1.6256,1051,0,1
0.812864,-0.0251798,0.00141716,0.00295803,0.166442,1.01976,3.49216,1.6256,1052,0,1
0.899069,-0.0245591,-0.00168577,0.00281866,0.140032,1.01976,3.51858,1.6256,1053,0,1
0.978897,-0.0228506,-0.00416106,0.00259594,0.116064,1.01976,3.54257,1.6256,1054,0,1
1.0509,-0.0202826,-0.00619137,0.00229323,0.0943261,1.01977,3.56438,1.6256,1055,0,1
1.11386,-0.0170853,-0.0079298,0.00191207,0.074635,1.01977,3.58418,1.6256,1056,0,1
1.16639,-0.0135698,-0.00951474,0.00145741,0.0568453,1.01977,3.60218,1.6256,1057,0,1
1.2052,-0.00968585,-0.0110711,0.000951433,0.0408824,1.01977,3.61854,1.6256,1058,0,1
1.2159,-0.00615374,-0.0126175,0.000464023,0.0268797,1.01977,3.6334,1.6256,1059,0,1
1.13884,-0.00292236,-0.0145893,0.000163948,0.0128615,1.01977,3.64691,1.6256,1060,0,1
0,0,0,3.52163e-06,2.22045e-16,1.02861,3.6576,1.6256,1061,0,1
-0.000850919,0.228097,-0.190531,0.000264734,0.0123955,0.00718862,0.752576,1.6256,1062,0,1
-0.001294,0.225601,-0.198621,0.00027213,0.0137758,0.00718887,0.618697,1.6256,1063,0,1
0,0,0,0,2.22045e-16,-1.43648e-16,0.736934,1.6256,1064,0,1
0,0,0,0,2.22045e-16,-1.58905e-16,0.599413,1.6256,1065,0,1
-0.00217327,0.236032,-0.203299,0.000617818,0.0259621,0.0181945,0.752578,1.6256,1066,0,1
-0.00288764,0.232091,-0.211879,0.000632026,0.0283285,0.0181953,0.618698,1.6256,1067,0,1
-0.00492057,0.233824,-0.206496,0.00105687,0.0383224,0.0328731,0.752583,1.6256,1068,0,1
-0.00611935,0.228917,-0.215278,0.00107885,0.0399812,0.032875,0.618699,1.6256,1069,0,1
-0.00862099,0.226367,-0.203911,0.00153537,0.0568212,0.0524507,0.75259,1.6256,1070,0,1
-0.0102532,0.221269,-0.212723,0.00155888,0.0579545,0.0524542,0.618701,1.6256,1071,0,1
-0.0133684,0.214659,-0.196868,0.00197203,0.0825914,0.0785627,0.752601,1.6256,1072,0,1
-0.0154818,0.209631,-0.20557,0.00198897,0.0833758,0.0785686,0.618706,1.6256,1073,0,1
-0.0187988,0.198596,-0.184882,0.0022627,0.117586,0.11339,0.752619,1.6256,1074,0,1
-0.0214276,0.193661,-0.193285,0.00226467,0.118142,0.1134,0.618716,1.6256,1075,0,1
-0.0242168,0.177931,-0.165795,0.00231428,0.16464,0.159844,0.752645,1.6256,1076,0,1
-0.0274215,0.173009,-0.1736,0.00229613,0.165044,0.159859,0.618731,1.6256,1077,0,1
-0.0277721,0.152998,-0.134448,0.00212754,0.227644,0.221807,0.752681,1.6256,1078,0,1
-0.0315455,0.147925,-0.141176,0.00209233,0.227946,0.221828,0.618755,1.6256,1079,0,1
-0.0254119,0.127191,-0.0810871,0.00192672,0.264034,0.304458,0.752728,1.6256,1080,0,1
-0.0295281,0.121585,-0.0859666,0.00188532,0.264265,0.304488,0.618787,1.6256,1081,0,1
-0.0162714,0.112061,-0.0073804,0.00190488,0.228311,0.38713,0.752769,1.6256,1082,0,1
-0.0198279,0.105357,-0.00971902,0.00186645,0.228553,0.387168,0.618815,1.6256,1083,0,1
-0.00983304,0.113504,0.0624872,0.00187863,0.165263,0.449151,0.752788,1.6256,1084,0,1
-0.0123512,0.105599,0.0622813,0.00184582,0.165608,0.449192,0.618829,1.6256,1085,0,1
-0.00883938,0.122913,0.113882,0.00169173,0.118138,0.49569,0.752786,1.6256,1086,0,1
-0.0105805,0.114067,0.114798,0.0016649,0.118637,0.49573,0.618828,1.6256,1087,0,1
-0.0083491,0.132873,0.151486,0.00140979,0.083051,0.530621,0.752766,1.6256,1088,0,1
-0.00937834,0.123284,0.153023,0.00138974,0.0837844,0.530656,0.618815,1.6256,1089,0,1
-0.00767759,0.141616,0.179574,0.00108162,0.0571766,0.556845,0.752731,1.6256,1090,0,1
-0.00819827,0.131626,0.181631,0.00106928,0.0582654,0.556872,0.618791,1.6256,1091,0,1
-0.00677415,0.14856,0.199891,0.000741659,0.0385685,0.576533,0.752685,1.6256,1092,0,1
-0.00694899,0.138748,0.202538,0.000736531,0.0401908,0.57655,0.618762,1.6256,1093,0,1
-0.0052021,0.152127,0.211716,0.000427458,0.0261021,0.591307,0.752637,1.6256,1094,0,1
-0.00530384,0.143455,0.215154,0.00042576,0.0284422,0.591314,0.618733,1.6256,1095,0,1
-0.00288143,0.146668,0.207952,0.000172538,0.0124474,0.602383,0.752596,1.6256,1096,0,1
-0.00287511,0.139941,0.21196,0.000172346,0.0138171,0.602384,0.618708,1.6256,1097,0,1
0,0,0,0,2.22045e-16,0.6096,0.736935,1.6256,1098,0,1
0,0,0,0,2.22045e-16,0.6096,0.599414,1.6256,1099,0,1
0,0,0,0,2.22045e-16,-1.31273e-16,0.84848,1.6256,1100,0,1
-0.000572165,0.228936,-0.183829,0.000258392,0.0113319,0.0071883,0.861169,1.6256,1101,0,1
-0.00168386,0.238138,-0.196358,0.000605175,0.0241804,0.0181934,0.861173,1.6256,1102,0,1
