U,WallDistance,nut
0.853211,0.354451,0.008228
0.864004,0.354503,0.007124
0.869939,0.354475,0.006339
0.873865,0.354434,0.005839
0.877970,0.354398,0.005568
0.882891,0.354367,0.005471
0.888631,0.354338,0.005496
0.894927,0.354310,0.005598
0.901494,0.354283,0.005744
0.908025,0.354256,0.005910
0.914390,0.354231,0.006080
0.919846,0.354202,0.006232
0.924571,0.354174,0.006377
0.930321,0.354153,0.006568
0.938912,0.354135,0.006854
0.952771,0.354122,0.007288
0.976425,0.354117,0.007954
0.861718,0.316327,0.007497
0.892529,0.316367,0.006150
0.921842,0.316426,0.005430
0.950252,0.316397,0.005233
0.978304,0.316355,0.005384
1.005624,0.316319,0.005732
1.031321,0.316290,0.006173
1.054890,0.316263,0.006638
1.076100,0.316239,0.007089
1.094965,0.316215,0.007506
1.111528,0.316192,0.007879
1.126144,0.316171,0.008208
1.137797,0.316145,0.008474
1.147231,0.316120,0.008707
1.157965,0.316102,0.008992
1.172775,0.316086,0.009383
1.194315,0.316075,0.009920
1.226262,0.316072,0.010652
0.901477,0.281731,0.005420
0.962732,0.281777,0.004910
1.031772,0.281844,0.005219
1.099703,0.281814,0.005943
1.161322,0.281769,0.006800
1.215203,0.281733,0.007646
1.261152,0.281704,0.008419
1.299919,0.281679,0.009100
1.332478,0.281656,0.009686
1.359833,0.281635,0.010187
1.382760,0.281615,0.010610
1.402213,0.281596,0.010968
1.417277,0.281573,0.011249
1.429166,0.281550,0.011488
1.442310,0.281534,0.011773
1.459859,0.281521,0.012153
1.484174,0.281511,0.012656
1.517888,0.281511,0.013311
0.984353,0.250309,0.004564
1.104842,0.250361,0.005442
1.228931,0.250438,0.006768
1.336776,0.250406,0.008088
1.425210,0.250357,0.009253
1.496885,0.250319,0.010242
1.554712,0.250289,0.011068
1.601457,0.250265,0.011757
1.639386,0.250244,0.012329
1.670345,0.250224,0.012804
1.695693,0.250206,0.013198
1.716747,0.250190,0.013525
1.732805,0.250168,0.013779
1.745291,0.250147,0.013993
1.758891,0.250133,0.014245
1.776655,0.250122,0.014576
1.800532,0.250115,0.015008
1.832087,0.250117,0.015555
1.151814,0.221770,0.005460
1.343071,0.221829,0.007378
1.510518,0.221916,0.009126
1.642245,0.221881,0.010560
1.744332,0.221828,0.011720
1.823982,0.221787,0.012658
1.886439,0.221756,0.013420
1.935722,0.221731,0.014042
1.974880,0.221711,0.014552
2.006242,0.221692,0.014970
2.031486,0.221676,0.015313
2.052136,0.221661,0.015595
2.067670,0.221641,0.015811
2.079631,0.221620,0.015992
2.092486,0.221609,0.016204
2.108954,0.221600,0.016481
2.130439,0.221595,0.016835
2.157460,0.221602,0.017274
1.422046,0.195850,0.007472
1.662124,0.195916,0.009681
1.849989,0.196016,0.011396
1.991056,0.195977,0.012726
2.097171,0.195918,0.013771
2.178133,0.195873,0.014600
2.240340,0.195840,0.015266
2.288508,0.195815,0.015803
2.326079,0.195794,0.016238
2.355624,0.195776,0.016592
2.378996,0.195761,0.016880
2.397805,0.195748,0.017115
2.411754,0.195728,0.017293
2.422384,0.195709,0.017441
2.433655,0.195699,0.017614
2.447746,0.195693,0.017837
2.465501,0.195691,0.018118
2.486388,0.195702,0.018457
1.777332,0.172309,0.009654
2.035573,0.172384,0.011712
2.227300,0.172498,0.013239
2.367397,0.172455,0.014400
2.470604,0.172389,0.015300
2.547869,0.172339,0.016008
2.606144,0.172303,0.016570
2.650382,0.172276,0.017019
2.684160,0.172255,0.017380
2.710162,0.172237,0.017671
2.730289,0.172222,0.017906
2.746152,0.172210,0.018096
2.757701,0.172191,0.018239
2.766380,0.172172,0.018356
2.775431,0.172165,0.018492
2.786355,0.172162,0.018665
2.191487,0.150930,0.011494
2.446150,0.151016,0.013271
2.629348,0.151146,0.014571
2.760390,0.151097,0.015551
2.855078,0.151022,0.016304
2.924579,0.150967,0.016890
2.975889,0.150927,0.017352
3.013886,0.150898,0.017718
3.042109,0.150875,0.018010
3.063174,0.150857,0.018242
3.078964,0.150842,0.018428
3.090994,0.150832,0.018576
3.099491,0.150813,0.018686
3.105744,0.150795,0.018775
3.112054,0.150790,0.018878
3.119202,0.150790,0.019006
2.645231,0.131516,0.012840
2.880733,0.131614,0.014319
3.045598,0.131764,0.015394
3.160973,0.131708,0.016199
3.242461,0.131623,0.016812
3.300828,0.131560,0.017285
3.342658,0.131515,0.017653
3.372553,0.131483,0.017942
3.393791,0.131459,0.018169
3.408821,0.131440,0.018348
3.419427,0.131425,0.018489
3.426937,0.131415,0.018600
3.431899,0.131397,0.018680
3.435351,0.131379,0.018744
3.438530,0.131377,0.018817
3.441437,0.131381,0.018904
3.123642,0.113888,0.013673
3.327745,0.114001,0.014872
3.466356,0.114174,0.015739
3.560673,0.114110,0.016381
3.625210,0.114012,0.016865
3.669727,0.113939,0.017233
3.700148,0.113889,0.017516
3.720491,0.113853,0.017735
3.733694,0.113826,0.017904
3.741886,0.113806,0.018034
3.746685,0.113791,0.018135
3.749211,0.113782,0.018212
3.750284,0.113764,0.018266
3.750671,0.113746,0.018307
3.750468,0.113747,0.018353
3.748835,0.113755,0.018405
3.613416,0.097883,0.014020
3.776377,0.098016,0.014966
3.882491,0.098216,0.015644
3.951568,0.098142,0.016138
3.996288,0.098028,0.016504
4.024982,0.097944,0.016778
4.042596,0.097886,0.016984
4.052427,0.097845,0.017138
4.056881,0.097816,0.017254
4.057741,0.097794,0.017341
4.056387,0.097778,0.017406
4.053643,0.097770,0.017453
4.050627,0.097751,0.017484
4.047829,0.097733,0.017506
4.044089,0.097738,0.017527
4.037763,0.097752,0.017547
4.102216,0.083357,0.013921
4.216528,0.083512,0.014643
4.285552,0.083748,0.015150
4.326445,0.083660,0.015510
4.349452,0.083527,0.015769
4.361089,0.083429,0.015956
4.365089,0.083361,0.016091
4.363877,0.083314,0.016188
4.359262,0.083280,0.016257
4.352578,0.083256,0.016305
4.344938,0.083239,0.016338
4.336828,0.083232,0.016358
4.329697,0.083212,0.016369
4.323666,0.083194,0.016374
4.316376,0.083204,0.016374
4.305366,0.083223,0.016368
4.578374,0.070177,0.013416
4.638862,0.070361,0.013937
4.667971,0.070641,0.014289
4.679072,0.070537,0.014527
4.679432,0.070379,0.014688
4.673493,0.070263,0.014797
4.663628,0.070183,0.014868
4.651293,0.070127,0.014914
4.637607,0.070088,0.014941
4.623427,0.070060,0.014954
4.609587,0.070042,0.014959
4.596207,0.070035,0.014956
4.585044,0.070014,0.014950
4.575862,0.069996,0.014940
4.565089,0.070010,0.014924
4.549504,0.070037,0.014894
5.031035,0.058226,0.012535
5.035113,0.058447,0.012873
5.023319,0.058785,0.013083
5.004320,0.058660,0.013209
4.982048,0.058469,0.013282
4.958710,0.058329,0.013319
4.935236,0.058233,0.013335
4.912033,0.058166,0.013335
4.889563,0.058120,0.013326
4.868152,0.058088,0.013311
4.848368,0.058067,0.013292
4.829943,0.058061,0.013271
4.814931,0.058038,0.013251
4.802739,0.058018,0.013230
4.788629,0.058039,0.013200
4.768695,0.058075,0.013154
5.450513,0.047401,0.011292
5.398309,0.047673,0.011461
5.346447,0.048088,0.011541
5.298249,0.047934,0.011567
5.254176,0.047700,0.011562
5.214158,0.047529,0.011540
5.177696,0.047411,0.011508
5.144179,0.047329,0.011473
5.113376,0.047273,0.011435
5.085149,0.047233,0.011398
5.059785,0.047210,0.011361
5.036618,0.047204,0.011327
5.018037,0.047178,0.011298
5.003046,0.047156,0.011269
4.985793,0.047184,0.011230
5.828596,0.037618,0.009678
5.722908,0.037960,0.009696
5.633383,0.038483,0.009665
5.557828,0.038290,0.009609
5.493341,0.037996,0.009543
5.437700,0.037779,0.009476
5.389059,0.037630,0.009411
5.345887,0.037528,0.009351
5.307294,0.037457,0.009295
5.272733,0.037408,0.009245
5.242190,0.037379,0.009199
5.214624,0.037373,0.009157
5.192776,0.037342,0.009124
5.175204,0.037316,0.009092
5.154981,0.037354,0.009050
6.158379,0.028818,0.007672
6.004098,0.029262,0.007574
5.880266,0.029943,0.007465
5.779625,0.029694,0.007357
5.696233,0.029311,0.007258
5.625993,0.029029,0.007169
5.565871,0.028834,0.007090
5.513602,0.028699,0.007021
5.467730,0.028606,0.006961
5.427254,0.028543,0.006908
5.391893,0.028505,0.006862
5.360248,0.028499,0.006821
5.335451,0.028460,0.006790
5.315568,0.028427,0.006760
5.292576,0.028480,0.006721
6.430919,0.020990,0.005291
6.233702,0.021591,0.005143
6.078784,0.022523,0.005012
5.954884,0.022187,0.004899
5.853562,0.021670,0.004803
5.769043,0.021283,0.004721
5.697539,0.021014,0.004651
5.636366,0.020827,0.004591
5.583523,0.020698,0.004541
5.537512,0.020609,0.004498
5.497673,0.020557,0.004462
5.462267,0.020550,0.004430
5.434829,0.020496,0.004405
5.412800,0.020451,0.004383
5.387099,0.020527,0.004352
6.610427,0.014268,0.002780
6.374649,0.015116,0.002669
6.190053,0.016464,0.002577
6.042892,0.015997,0.002502
5.922484,0.015266,0.002441
5.821595,0.014708,0.002391
5.737123,0.014310,0.002347
5.667161,0.014029,0.002311
5.608258,0.013833,0.002280
5.557668,0.013698,0.002254
5.514065,0.013618,0.002232
5.475487,0.013608,0.002214
5.446005,0.013524,0.002199
5.422336,0.013457,0.002184
5.394159,0.013576,0.002167
6.468899,0.006957,0.000991
6.212956,0.007452,0.000947
6.005226,0.008242,0.000908
5.839820,0.007965,0.000879
5.705467,0.007535,0.000856
5.592265,0.007202,0.000837
5.497218,0.006962,0.000820
5.419039,0.006791,0.000806
5.353717,0.006671,0.000793
5.298002,0.006588,0.000783
5.250270,0.006541,0.000775
5.209197,0.006540,0.000770
5.175388,0.006450,0.000758
5.146369,0.006393,0.000750
5.115127,0.006500,0.000749
0.000000,0.000000,0.000055
0.000000,0.000000,0.000053
0.000000,0.000000,0.000050
0.000000,0.000000,0.000048
0.000000,0.000000,0.000047
0.000000,0.000000,0.000046
0.000000,0.000000,0.000045
0.000000,0.000000,0.000045
0.000000,0.000000,0.000044
0.000000,0.000000,0.000044
0.000000,0.000000,0.000043
0.000000,0.000000,0.000043
0.000000,0.000000,0.000041
0.000000,0.000000,0.000041
0.000000,0.000000,0.000041
2.516243,0.163814,0.018585
2.492231,0.163809,0.018803
1.843822,0.226787,0.016993
1.826851,0.226765,0.017458
3.079941,0.116659,0.017998
3.046394,0.116668,0.018041
3.510183,0.081404,0.015553
3.467144,0.081427,0.015483
3.820202,0.055146,0.011782
3.769303,0.055190,0.011664
4.032541,0.035793,0.007446
3.975683,0.035874,0.007329
1.191786,0.303928,0.012845
1.175504,0.303949,0.013555
0.712518,0.381126,0.009224
0.692299,0.375984,0.010235
1.865083,0.226726,0.016580
2.543152,0.163707,0.018401
3.115817,0.116493,0.017996
3.556234,0.081154,0.015675
3.875139,0.054768,0.011962
4.093910,0.035193,0.007627
4.150120,0.022028,0.003508
4.214938,0.020994,0.003650
4.065229,0.010044,0.001081
4.138758,0.009456,0.001151
0.000000,0.000000,0.000049
0.000000,0.000000,0.000053
0.414677,0.472074,0.008367
0.484904,0.491476,0.007746
0.493270,0.440954,0.007873
0.539102,0.444235,0.007054
0.740119,0.381207,0.008490
1.218353,0.304000,0.012342
1.889211,0.226796,0.016270
2.562292,0.163785,0.018284
3.136927,0.116589,0.018058
3.584525,0.081285,0.015879
3.911640,0.054955,0.012245
4.137156,0.035480,0.007911
4.261084,0.021456,0.003864
4.189193,0.009730,0.001238
0.000000,0.000000,0.000054
0.545380,0.491542,0.006758
0.587707,0.444286,0.006349
0.783121,0.381243,0.008159
1.257585,0.304021,0.012168
1.911598,0.226805,0.016130
2.566173,0.163783,0.018246
3.132376,0.116577,0.018143
3.579778,0.081260,0.016082
3.910195,0.054912,0.012534
4.139951,0.035408,0.008210
4.270370,0.021337,0.004079
4.212497,0.009601,0.001312
0.000000,0.000000,0.000054
0.601942,0.478892,0.005885
0.647068,0.443014,0.006125
0.847834,0.381214,0.008379
1.309986,0.303966,0.012343
1.933432,0.226716,0.016149
2.560379,0.163649,0.018257
3.110698,0.116380,0.018205
3.551421,0.080970,0.016224
3.879802,0.054475,0.012758
4.109646,0.034720,0.008462
4.245257,0.020179,0.004266
4.206501,0.008854,0.001378
0.000000,0.000000,0.000054
0.684636,0.442102,0.005691
0.744512,0.429695,0.006682
0.950965,0.381231,0.009198
1.383898,0.303975,0.012848
1.959213,0.226718,0.016306
2.546918,0.163644,0.018299
3.073509,0.116368,0.018248
3.502250,0.080950,0.016330
3.824975,0.054446,0.012959
4.051920,0.034679,0.008713
4.187760,0.020131,0.004463
4.160958,0.008806,0.001447
0.000000,0.000000,0.000054
0.819302,0.396005,0.006756
0.897212,0.395847,0.008202
1.098310,0.370433,0.010618
1.481106,0.303974,0.013713
1.989761,0.226711,0.016649
2.525420,0.163630,0.018386
3.019335,0.116347,0.018264
3.429762,0.080921,0.016384
3.742396,0.054408,0.013118
3.963193,0.034633,0.008953
4.096382,0.020078,0.004668
4.080296,0.008771,0.001525
0.000000,0.000000,0.000055
1.019935,0.354127,0.008960
1.106347,0.354140,0.010420
1.285811,0.346886,0.012436
1.601362,0.301191,0.014858
2.027277,0.226699,0.017172
2.497971,0.163614,0.018524
2.949507,0.116326,0.018241
3.334513,0.080895,0.016364
3.631898,0.054378,0.013213
3.842828,0.034598,0.009162
3.970382,0.020036,0.004873
3.963575,0.008745,0.001607
0.000000,0.000000,0.000055
1.275803,0.316084,0.011619
1.357810,0.316099,0.012842
1.504002,0.316032,0.014357
1.743201,0.289350,0.016114
2.074690,0.226684,0.017789
2.468062,0.163597,0.018677
2.866919,0.116307,0.018157
3.218540,0.080874,0.016247
3.494813,0.054355,0.013215
3.691755,0.034572,0.009318
3.810571,0.020003,0.005063
3.811089,0.008725,0.001689
0.000000,0.000000,0.000056
1.565461,0.281527,0.014128
1.635111,0.281545,0.015074
1.743287,0.281471,0.016135
1.904204,0.272058,0.017306
2.134947,0.226668,0.018380
2.440369,0.163581,0.018776
2.776045,0.116291,0.017974
3.085565,0.080858,0.016006
3.334015,0.054337,0.013100
3.512195,0.034553,0.009394
3.618835,0.019977,0.005225
3.624012,0.008709,0.001767
0.000000,0.000000,0.000056
1.873298,0.250138,0.016210
1.926760,0.250160,0.016915
1.996044,0.250079,0.017610
2.081139,0.249420,0.018291
2.210041,0.219723,0.018823
2.419876,0.163565,0.018744
2.682469,0.116276,0.017657
2.940626,0.080843,0.015624
3.153631,0.054324,0.012848
3.307515,0.034537,0.009370
3.398011,0.019956,0.005344
3.404647,0.008696,0.001838
0.000000,0.000000,0.000056
2.189756,0.221627,0.017781
2.225095,0.221656,0.018283
2.256187,0.221567,0.018688
2.270044,0.221438,0.018967
2.300325,0.205992,0.019027
2.410891,0.163547,0.018522
2.592202,0.116261,0.017178
2.789724,0.080831,0.015094
2.958819,0.054312,0.012456
3.081920,0.034525,0.009234
3.151639,0.019939,0.005407
3.156112,0.008686,0.001899
0.000000,0.000000,0.000056
2.508139,0.195735,0.018831
2.524331,0.195771,0.019159
2.518497,0.195674,0.019326
2.466502,0.195532,0.019274
2.404360,0.191215,0.018938
2.416272,0.161716,0.018079
2.510972,0.116246,0.016531
2.639434,0.080818,0.014422
2.755595,0.054301,0.011932
2.840347,0.034514,0.008985
2.883775,0.019925,0.005409
2.882048,0.008677,0.001945
0.000000,0.000000,0.000055
2.799364,0.172163,0.018879
2.812979,0.172180,0.019129
2.823061,0.172221,0.019383
2.819590,0.172266,0.019561
2.778363,0.172160,0.019528
2.665950,0.172005,0.019203
2.519220,0.172039,0.018546
2.436900,0.154294,0.017413
2.443398,0.116229,0.015723
2.496306,0.080805,0.013625
2.550546,0.054290,0.011295
2.588433,0.034505,0.008631
2.598979,0.019912,0.005346
2.586367,0.008670,0.001974
0.000000,0.000000,0.000055
3.126714,0.150796,0.019160
3.132219,0.150818,0.019328
3.129889,0.150870,0.019478
3.106598,0.150926,0.019524
3.031616,0.150811,0.019321
2.864017,0.150640,0.018774
2.640998,0.150686,0.017872
2.471575,0.143613,0.016542
2.392223,0.116210,0.014772
2.366177,0.080790,0.012724
2.350587,0.054279,0.010567
2.332447,0.034495,0.008190
2.302385,0.019901,0.005222
2.273292,0.008663,0.001985
0.000000,0.000000,0.000054
3.442908,0.131391,0.019004
3.439719,0.131422,0.019101
3.424563,0.131486,0.019159
3.381641,0.131556,0.019091
3.274650,0.131430,0.018748
3.056701,0.131241,0.018028
2.765385,0.131302,0.016948
2.517285,0.130317,0.015494
2.357789,0.112587,0.013700
2.253219,0.080773,0.011739
2.162385,0.054266,0.009771
2.079406,0.034485,0.007681
2.000192,0.019892,0.005043
1.948126,0.008658,0.001974
0.000000,0.000000,0.000053
3.743897,0.113772,0.018457
3.731711,0.113812,0.018492
3.703626,0.113892,0.018470
3.641540,0.113978,0.018307
3.504403,0.113839,0.017852
3.240559,0.113630,0.017007
2.888166,0.113710,0.015812
2.569807,0.113741,0.014296
2.337822,0.104785,0.012526
2.158914,0.080752,0.010685
1.991244,0.054251,0.008927
1.836406,0.034474,0.007124
1.699589,0.019882,0.004818
1.615990,0.008653,0.001943
0.000000,0.000000,0.000052
4.026287,0.097776,0.017558
4.005035,0.097828,0.017540
3.964205,0.097925,0.017453
3.883706,0.098033,0.017213
3.718399,0.097879,0.016676
3.412713,0.097645,0.015752
3.005473,0.097749,0.014501
2.624287,0.097796,0.012976
2.327728,0.095296,0.011268
2.081277,0.079228,0.009578
1.839675,0.054232,0.008051
1.609098,0.034461,0.006537
1.406368,0.019872,0.004557
1.281315,0.008648,0.001891
0.000000,0.000000,0.000051
4.287374,0.083256,0.016343
4.257223,0.083322,0.016281
4.204093,0.083443,0.016141
4.106178,0.083576,0.015846
3.914735,0.083404,0.015256
3.570901,0.083141,0.014298
3.113946,0.083276,0.013044
2.675733,0.083343,0.011558
2.321214,0.083114,0.009945
2.014787,0.074262,0.008430
1.706448,0.054207,0.007157
1.402202,0.034444,0.005941
1.129402,0.019861,0.004275
0.973170,0.008643,0.001823
0.000000,0.000000,0.000049
4.525204,0.070081,0.014842
4.486501,0.070165,0.014746
4.421709,0.070315,0.014567
4.307530,0.070480,0.014235
4.091995,0.070285,0.013625
3.713280,0.069987,0.012676
3.210643,0.070162,0.011469
2.719242,0.070256,0.010066
2.310728,0.069998,0.008576
1.950460,0.067153,0.007255
1.585263,0.053650,0.006254
1.219354,0.034422,0.005348
0.885838,0.019847,0.003978
0.718731,0.008637,0.001740
0.000000,0.000000,0.000048
4.738390,0.058133,0.013080
4.691620,0.058240,0.012960
4.615929,0.058427,0.012759
4.486693,0.058634,0.012412
4.249008,0.058409,0.011814
3.838267,0.058064,0.010916
3.292871,0.058293,0.009803
2.749903,0.058424,0.008525
2.287790,0.058129,0.007187
1.875936,0.057841,0.006072
1.462535,0.050263,0.005351
1.055282,0.034389,0.004758
0.690055,0.019828,0.003667
0.536651,0.008629,0.001639
0.000000,0.000000,0.000046
4.961773,0.047232,0.011173
4.925831,0.047308,0.011087
4.871528,0.047445,0.010956
4.785736,0.047682,0.010747
4.642607,0.047942,0.010410
4.384534,0.047677,0.009854
3.944079,0.047271,0.009047
3.357680,0.047573,0.008072
2.762389,0.047753,0.006965
2.242731,0.047411,0.005812
1.775799,0.047077,0.004914
1.317663,0.044559,0.004467
0.889497,0.034056,0.004168
0.539646,0.019799,0.003328
0.488295,0.008617,0.001513
0.000000,0.000000,0.000043
5.127153,0.037419,0.008989
5.085955,0.037519,0.008902
5.024631,0.037697,0.008772
4.929443,0.038001,0.008576
4.773388,0.038336,0.008272
4.496406,0.038014,0.007790
4.027990,0.037521,0.007110
3.400988,0.037924,0.006311
2.749934,0.038175,0.005419
2.163818,0.037769,0.004490
1.631742,0.037375,0.003829
1.126692,0.037081,0.003636
0.696486,0.031409,0.003580
0.432186,0.019750,0.002929
0.553344,0.008596,0.001338
0.000000,0.000000,0.000040
5.261150,0.028569,0.006666
5.215003,0.028704,0.006588
5.147043,0.028942,0.006475
5.042899,0.029344,0.006310
4.874519,0.029785,0.006064
4.579845,0.029375,0.005684
4.084570,0.028754,0.005160
3.415561,0.029304,0.004571
2.702078,0.029658,0.003933
2.034666,0.029160,0.003269
1.421045,0.028680,0.002864
0.866235,0.028331,0.002896
0.467754,0.026484,0.002994
0.399927,0.019179,0.002443
0.644245,0.008554,0.001101
0.000000,0.000000,0.000035
5.352208,0.020654,0.004310
5.301282,0.020846,0.004253
5.226754,0.021179,0.004172
5.113575,0.021733,0.004056
4.932998,0.022335,0.003888
4.622153,0.021786,0.003633
4.101016,0.020962,0.003291
3.386446,0.021735,0.002931
2.600185,0.022248,0.002565
1.829662,0.021606,0.002193
1.113745,0.020993,0.002049
0.525952,0.020564,0.002251
0.329380,0.020226,0.002382
0.501978,0.016751,0.001875
0.714067,0.008461,0.000831
0.000000,0.000000,0.000030
5.355870,0.013773,0.002145
5.300012,0.014067,0.002115
5.218113,0.014565,0.002074
5.094480,0.015368,0.002017
4.902103,0.016219,0.001935
4.581701,0.015436,0.001811
4.038422,0.014280,0.001659
3.271398,0.015405,0.001513
2.399670,0.016171,0.001381
1.497774,0.015300,0.001282
0.662532,0.014461,0.001363
0.242137,0.013896,0.001606
0.517625,0.013483,0.001654
0.674713,0.012444,0.001239
0.767617,0.007472,0.000560
0.000000,0.000000,0.000024
5.074004,0.006628,0.000743
5.015296,0.006808,0.000733
4.930567,0.007110,0.000721
4.803843,0.007590,0.000705
4.609732,0.008096,0.000680
4.301431,0.007649,0.000645
3.762201,0.006982,0.000607
2.973317,0.007636,0.000565
2.058888,0.008078,0.000529
0.943488,0.007566,0.000525
0.106536,0.007072,0.000613
0.560371,0.006738,0.000728
0.795109,0.006493,0.000713
0.844505,0.006258,0.000531
0.826438,0.004489,0.000283
0.000000,0.000000,0.000019
0.000000,0.000000,0.000041
0.000000,0.000000,0.000041
0.000000,0.000000,0.000040
0.000000,0.000000,0.000039
0.000000,0.000000,0.000038
0.000000,0.000000,0.000037
0.000000,0.000000,0.000034
0.000000,0.000000,0.000029
0.000000,0.000000,0.000023
0.000000,0.000000,0.000018
0.000000,0.000000,0.000018
0.000000,0.000000,0.000020
0.000000,0.000000,0.000018
0.000000,0.000000,0.000014
0.000000,0.000000,0.000010
0.000000,0.000000,0.000013
0.107568,0.236013,0.008426
0.070320,0.236080,0.009115
1.147392,0.302688,0.015334
1.161580,0.303906,0.014403
1.811995,0.226664,0.017936
2.470816,0.163695,0.019027
3.016254,0.116525,0.018102
3.428743,0.081236,0.015445
3.724172,0.054918,0.011584
3.925097,0.035467,0.007249
4.029772,0.021538,0.003370
4.087184,0.022185,0.003425
3.925473,0.009703,0.001021
3.991669,0.010113,0.001043
0.000000,0.000000,0.000046
0.000000,0.000000,0.000047
0.343099,0.409051,0.008899
0.449338,0.411098,0.008850
0.000000,0.000000,0.000023
0.000000,0.000000,0.000017
0.864416,0.006739,0.000373
0.000000,0.000000,0.000015
0.000000,0.000000,0.000030
0.842802,0.011009,0.000719
0.000000,0.000000,0.000037
0.872616,0.012462,0.000962
0.000000,0.000000,0.000041
0.950984,0.012622,0.001145
0.000000,0.000000,0.000045
1.069687,0.012811,0.001312
0.000000,0.000000,0.000050
1.205124,0.013099,0.001488
0.000000,0.000000,0.000055
1.328237,0.013414,0.001704
0.000000,0.000000,0.000061
1.393751,0.013168,0.001994
0.000000,0.000000,0.000070
1.328521,0.012779,0.002399
0.000000,0.000000,0.000078
1.143632,0.013155,0.002939
0.000000,0.000000,0.000087
0.919366,0.013397,0.003373
0.000000,0.000000,0.000096
1.136679,0.013090,0.003498
0.000000,0.000000,0.000105
1.752316,0.012824,0.003440
0.000000,0.000000,0.000114
2.526705,0.012699,0.003305
0.000000,0.000000,0.000124
3.452866,0.011385,0.002740
4.757597,0.006143,0.002130
2.201279,0.002670,0.000555
2.336306,0.002833,0.000600
4.416257,0.007787,0.001914
0.922958,0.008857,0.000717
0.000000,0.000000,0.000020
0.893396,0.018613,0.001705
0.899817,0.025610,0.002492
0.944570,0.028240,0.003089
1.026672,0.028527,0.003607
1.131303,0.028970,0.004118
1.230034,0.029445,0.004724
1.276354,0.028998,0.005549
1.193763,0.028336,0.006695
0.980643,0.028966,0.008018
0.772161,0.029407,0.008665
1.037458,0.028950,0.008307
1.669940,0.028548,0.007533
2.425502,0.028352,0.006665
3.240900,0.025234,0.005812
4.228431,0.009614,0.002622
4.108665,0.015669,0.004922
4.239456,0.014454,0.004787
4.570880,0.010568,0.004641
4.641949,0.009541,0.003697
4.319616,0.011065,0.003497
5.098925,0.004922,0.003812
5.267748,0.002150,0.004595
5.352490,0.002084,0.004058
5.279379,0.003389,0.003678
0.986529,0.008882,0.001003
0.000000,0.000000,0.000024
0.946363,0.020434,0.002657
0.932077,0.033441,0.004188
0.944118,0.043724,0.005393
0.987106,0.047363,0.006416
1.056544,0.047616,0.007357
1.128140,0.047891,0.008391
1.155771,0.047619,0.009773
1.067433,0.047216,0.011630
0.872342,0.047584,0.013297
0.775318,0.047856,0.013323
1.099109,0.047613,0.011769
1.686869,0.047415,0.009833
2.377898,0.043919,0.007969
3.123401,0.033411,0.006302
4.008890,0.018312,0.004662
4.177083,0.014341,0.004888
4.124502,0.015671,0.004757
4.365666,0.012006,0.004609
4.480389,0.010783,0.004754
4.791311,0.007056,0.004460
5.008719,0.002177,0.004268
5.115803,0.002251,0.004558
4.912885,0.005900,0.004596
1.046395,0.008942,0.001191
0.000000,0.000000,0.000027
0.998600,0.020469,0.003402
0.965637,0.035206,0.005721
0.946552,0.052999,0.007675
0.949143,0.066636,0.009346
0.978932,0.071131,0.010825
1.021170,0.071301,0.012307
1.032533,0.071111,0.014167
0.946825,0.070834,0.016546
0.803362,0.071076,0.018120
0.863978,0.071270,0.017174
1.236944,0.071136,0.014449
1.754854,0.066559,0.011492
2.336055,0.053063,0.008737
2.993119,0.033764,0.005962
3.726200,0.020850,0.003952
4.323186,0.014000,0.004165
3.949478,0.019117,0.003896
4.293281,0.014297,0.003217
4.402008,0.013947,0.003651
1.114954,0.009035,0.001315
0.000000,0.000000,0.000029
1.062127,0.020584,0.003953
1.013305,0.035186,0.007012
0.965809,0.055137,0.009800
0.928102,0.078598,0.012248
0.912506,0.095497,0.014382
0.917481,0.100433,0.016349
0.909876,0.100287,0.018602
0.839065,0.100082,0.021258
0.787081,0.100252,0.022431
0.992028,0.100403,0.020574
1.386961,0.095212,0.017075
1.828145,0.077991,0.013473
2.271247,0.054711,0.010106
2.789909,0.033270,0.006526
4.185104,0.013597,0.002593
3.522357,0.018218,0.003118
3.440168,0.012800,0.002071
3.982129,0.012846,0.002082
1.187006,0.009182,0.001395
0.000000,0.000000,0.000030
1.134884,0.020795,0.004347
1.074482,0.035252,0.008054
1.003368,0.055104,0.011696
0.929013,0.081785,0.015024
0.865581,0.112092,0.017940
0.824745,0.131816,0.020479
0.793780,0.136358,0.023040
0.753068,0.136198,0.025630
0.819720,0.136323,0.026125
1.125781,0.131507,0.023519
1.519073,0.111293,0.019601
1.888908,0.080886,0.015622
2.204648,0.054442,0.011797
2.460409,0.034375,0.007931
3.236223,0.019597,0.003588
2.681886,0.018766,0.003921
3.010028,0.012047,0.002181
3.076521,0.017007,0.003139
2.756001,0.016590,0.003341
2.714695,0.011171,0.002022
2.703501,0.003503,0.000381
2.567405,0.005852,0.000814
1.550092,0.002182,0.000210
1.475894,0.002078,0.000197
1.260174,0.009410,0.001451
0.000000,0.000000,0.000032
1.213762,0.021137,0.004634
1.145991,0.035415,0.008884
1.056946,0.055157,0.013343
0.952212,0.081758,0.017596
0.843246,0.117344,0.021400
0.750468,0.155928,0.024616
0.691184,0.177462,0.027408
0.697275,0.180749,0.029503
0.887491,0.177170,0.029014
1.254968,0.155136,0.025721
1.633517,0.116421,0.021467
1.948718,0.081036,0.017055
2.185719,0.054630,0.012601
