U:0,U:1,U:2,WallDistance,nut,U
0.007339,0.127892,0.004984,0.080915,0.000819,0.128199
0.020702,0.123343,0.004546,0.116380,0.001007,0.125151
0.040473,0.114972,0.004120,0.163709,0.001132,0.121957
0.066031,0.103192,0.003785,0.226844,0.001140,0.122569
0.094135,0.089598,0.003656,0.281994,0.001008,0.130010
0.119621,0.078510,0.003737,0.301161,0.000836,0.143132
0.139139,0.072104,0.003894,0.301277,0.000716,0.156760
0.152947,0.068483,0.004047,0.301301,0.000643,0.167628
0.162913,0.066229,0.004176,0.301320,0.000600,0.175910
0.170339,0.064837,0.004278,0.301347,0.000575,0.182312
0.175895,0.064018,0.004354,0.301376,0.000561,0.187233
0.180034,0.063580,0.004402,0.301404,0.000552,0.190982
0.183036,0.063380,0.004426,0.301430,0.000547,0.193749
0.185787,0.063195,0.004455,0.301458,0.000543,0.196291
0.189111,0.062728,0.004512,0.301483,0.000541,0.199294
0.193327,0.061918,0.004581,0.301502,0.000541,0.203052
0.198687,0.060820,0.004657,0.301519,0.000548,0.207840
0.205403,0.059315,0.004774,0.301536,0.000564,0.213849
0.214006,0.057283,0.004932,0.301552,0.000597,0.221595
0.225127,0.054658,0.005100,0.301568,0.000652,0.231723
0.239573,0.051356,0.005269,0.301585,0.000738,0.245072
0.258250,0.047313,0.005437,0.301606,0.000865,0.262605
0.281977,0.042513,0.005589,0.301631,0.001038,0.285219
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.004093,0.098728,0.005659,0.008699,0.000085,0.098974
-0.007307,0.118092,0.005911,0.019926,0.000245,0.118465
-0.009181,0.125952,0.005824,0.034555,0.000423,0.126420
-0.007249,0.127002,0.005549,0.054374,0.000605,0.127330
0.000340,0.123754,0.005170,0.080925,0.000780,0.123862
0.014621,0.117173,0.004733,0.116392,0.000902,0.118177
0.035644,0.107513,0.004300,0.163721,0.000920,0.113349
0.062741,0.094890,0.003967,0.222030,0.000794,0.113826
0.093684,0.080442,0.003855,0.257756,0.000594,0.123541
0.124152,0.068449,0.003961,0.262333,0.000468,0.141826
0.149799,0.061441,0.004132,0.262454,0.000439,0.161962
0.169462,0.057431,0.004285,0.262470,0.000454,0.178980
0.184478,0.054821,0.004409,0.262482,0.000484,0.192502
0.196061,0.053140,0.004504,0.262503,0.000516,0.203185
0.204949,0.052131,0.004574,0.262529,0.000545,0.211525
0.211737,0.051615,0.004613,0.262554,0.000569,0.217986
0.216789,0.051428,0.004623,0.262576,0.000590,0.222854
0.221562,0.051243,0.004629,0.262601,0.000614,0.227458
0.227522,0.050577,0.004651,0.262624,0.000647,0.233122
0.235166,0.049371,0.004685,0.262641,0.000690,0.240338
0.244836,0.047761,0.004746,0.262657,0.000747,0.249496
0.256768,0.045646,0.004862,0.262672,0.000820,0.260839
0.271554,0.042960,0.005012,0.262687,0.000914,0.274977
0.289765,0.039693,0.005163,0.262702,0.001033,0.292517
0.311931,0.035844,0.005311,0.262720,0.001180,0.314029
0.338418,0.031479,0.005456,0.262741,0.001358,0.339923
0.369258,0.026718,0.005589,0.262768,0.001564,0.370266
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.007458,0.109042,0.005616,0.008692,0.000091,0.109441
-0.013456,0.125095,0.005960,0.019918,0.000253,0.125958
-0.017489,0.129020,0.005929,0.034564,0.000421,0.130335
-0.015995,0.125751,0.005687,0.054390,0.000566,0.126892
-0.007634,0.119247,0.005330,0.080943,0.000674,0.119610
0.008255,0.110614,0.004892,0.116409,0.000694,0.111029
0.031427,0.099755,0.004449,0.163736,0.000598,0.104682
0.062977,0.086066,0.004095,0.208821,0.000437,0.106725
0.105535,0.069862,0.003983,0.226906,0.000361,0.126626
0.152623,0.055958,0.004106,0.227073,0.000427,0.162610
0.193075,0.047836,0.004261,0.227200,0.000549,0.198958
0.223980,0.043224,0.004386,0.227207,0.000665,0.228155
0.247192,0.040170,0.004486,0.227209,0.000762,0.250475
0.264708,0.038148,0.004562,0.227224,0.000839,0.267482
0.277922,0.036875,0.004618,0.227244,0.000898,0.280396
0.287938,0.036163,0.004656,0.227264,0.000944,0.290237
0.295416,0.035846,0.004676,0.227283,0.000980,0.297620
0.302522,0.035530,0.004682,0.227306,0.001019,0.304637
0.311421,0.034630,0.004686,0.227328,0.001071,0.313376
0.322645,0.033132,0.004705,0.227342,0.001135,0.324376
0.336420,0.031235,0.004757,0.227357,0.001211,0.337900
0.352828,0.028863,0.004849,0.227371,0.001303,0.354040
0.372286,0.026019,0.004967,0.227385,0.001412,0.373227
0.395061,0.022756,0.005091,0.227400,0.001540,0.395749
0.421238,0.019151,0.005219,0.227418,0.001687,0.421705
0.450709,0.015325,0.005351,0.227440,0.001852,0.451001
0.483025,0.011448,0.005477,0.227470,0.002034,0.483192
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.012770,0.124670,0.005531,0.008689,0.000097,0.125444
-0.022511,0.135149,0.005973,0.019914,0.000249,0.137141
-0.028703,0.132924,0.006004,0.034582,0.000377,0.136120
-0.026622,0.124046,0.005798,0.054413,0.000451,0.127003
-0.016406,0.114092,0.005469,0.080965,0.000465,0.115395
0.002482,0.103546,0.005029,0.116428,0.000400,0.103698
0.032236,0.091031,0.004556,0.160965,0.000297,0.096677
0.082387,0.074470,0.004172,0.190028,0.000291,0.111134
0.156291,0.055006,0.004048,0.194879,0.000463,0.165738
0.231496,0.039409,0.004150,0.195058,0.000713,0.234863
0.289208,0.030938,0.004262,0.195190,0.000924,0.290889
0.330500,0.026319,0.004357,0.195184,0.001083,0.331575
0.360070,0.023313,0.004436,0.195175,0.001201,0.360851
0.381598,0.021311,0.004500,0.195181,0.001287,0.382219
0.397457,0.020000,0.004549,0.195196,0.001352,0.397986
0.409319,0.019197,0.004585,0.195211,0.001399,0.409795
0.418145,0.018759,0.004610,0.195226,0.001437,0.418591
0.426556,0.018298,0.004629,0.195247,0.001476,0.426973
0.437060,0.017293,0.004650,0.195266,0.001528,0.437427
0.450118,0.015767,0.004681,0.195279,0.001589,0.450418
0.465807,0.013917,0.004729,0.195292,0.001661,0.466039
0.483994,0.011732,0.004798,0.195305,0.001745,0.484160
0.504843,0.009269,0.004887,0.195319,0.001842,0.504952
0.528285,0.006613,0.004993,0.195335,0.001952,0.528350
0.554038,0.003853,0.005112,0.195354,0.002075,0.554075
0.581588,0.001104,0.005241,0.195379,0.002209,0.581613
0.610136,-0.001468,0.005369,0.195412,0.002352,0.610161
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.021495,0.146636,0.005405,0.008688,0.000093,0.148302
-0.036339,0.147889,0.005931,0.019903,0.000206,0.152404
-0.044271,0.136750,0.006057,0.034600,0.000261,0.143865
-0.039397,0.121168,0.005891,0.054437,0.000257,0.127548
-0.024212,0.107951,0.005593,0.080986,0.000217,0.110774
0.006038,0.094208,0.005145,0.116444,0.000179,0.094541
0.062027,0.077126,0.004633,0.151279,0.000224,0.099082
0.155773,0.055922,0.004243,0.165797,0.000445,0.165561
0.272118,0.034680,0.004100,0.165800,0.000788,0.274350
0.370240,0.020136,0.004145,0.165992,0.001096,0.370810
0.437167,0.012948,0.004220,0.166130,0.001310,0.437379
0.482384,0.009183,0.004298,0.166108,0.001460,0.482491
0.513508,0.006809,0.004369,0.166084,0.001568,0.513572
0.535559,0.005207,0.004428,0.166080,0.001645,0.535603
0.551525,0.004088,0.004474,0.166088,0.001702,0.551558
0.563360,0.003307,0.004510,0.166098,0.001744,0.563388
0.572135,0.002769,0.004538,0.166108,0.001777,0.572160
0.580528,0.002163,0.004569,0.166127,0.001812,0.580550
0.590953,0.001167,0.004607,0.166145,0.001856,0.590972
0.603674,-0.000148,0.004650,0.166156,0.001908,0.603692
0.618578,-0.001656,0.004705,0.166167,0.001968,0.618598
0.635315,-0.003314,0.004772,0.166180,0.002037,0.635342
0.653848,-0.005044,0.004855,0.166194,0.002116,0.653885
0.673924,-0.006769,0.004955,0.166210,0.002203,0.673976
0.695104,-0.008410,0.005072,0.166231,0.002299,0.695173
0.716700,-0.009879,0.005201,0.166259,0.002401,0.716787
0.737815,-0.011067,0.005333,0.166297,0.002508,0.737917
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.035500,0.181159,0.005102,0.008684,0.000072,0.184675
-0.057679,0.165414,0.005687,0.019867,0.000119,0.175274
-0.064482,0.139852,0.006099,0.034605,0.000117,0.154122
-0.048230,0.115351,0.005957,0.054448,0.000100,0.125170
-0.008751,0.096048,0.005646,0.080994,0.000111,0.096611
0.062395,0.075947,0.005153,0.113952,0.000205,0.098426
0.171857,0.053135,0.004626,0.135606,0.000420,0.179943
0.315864,0.029811,0.004259,0.139419,0.000754,0.317296
0.458853,0.011587,0.004112,0.139400,0.001112,0.459018
0.560851,0.001369,0.004138,0.139607,0.001383,0.560868
0.623948,-0.003227,0.004214,0.139754,0.001564,0.623971
0.664405,-0.005588,0.004298,0.139711,0.001690,0.664442
0.691370,-0.007049,0.004372,0.139668,0.001780,0.691420
0.710067,-0.008099,0.004432,0.139652,0.001845,0.710127
0.723420,-0.008946,0.004479,0.139651,0.001893,0.723489
0.733245,-0.009664,0.004516,0.139655,0.001928,0.733323
0.740502,-0.010283,0.004546,0.139660,0.001956,0.740587
0.747461,-0.010989,0.004581,0.139677,0.001984,0.747556
0.756040,-0.011829,0.004626,0.139693,0.002021,0.756147
0.766289,-0.012708,0.004681,0.139703,0.002063,0.766409
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.066112,0.237852,0.005460,0.008695,0.000046,0.246930
-0.084234,0.192740,0.004558,0.017716,0.000043,0.210392
-0.060570,0.132014,0.005985,0.034598,0.000062,0.145369
0.009567,0.089944,0.005768,0.054444,0.000120,0.090635
0.114426,0.063813,0.005377,0.080988,0.000242,0.131127
0.252141,0.039687,0.004861,0.105764,0.000436,0.255291
0.412795,0.017947,0.004389,0.115470,0.000701,0.413208
0.572296,0.000851,0.004131,0.115487,0.001005,0.572312
0.701394,-0.009278,0.004088,0.115437,0.001293,0.701467
0.782576,-0.013503,0.004167,0.115664,0.001509,0.782704
0.829225,-0.015163,0.004278,0.115821,0.001657,0.829375
0.857760,-0.016086,0.004386,0.115752,0.001761,0.857922
0.876180,-0.016687,0.004475,0.115686,0.001836,0.876350
0.888651,-0.017228,0.004544,0.115654,0.001890,0.888830
0.897400,-0.017812,0.004597,0.115643,0.001930,0.897589
0.903764,-0.018446,0.004638,0.115639,0.001959,0.903964
0.908438,-0.019104,0.004670,0.115639,0.001982,0.908651
0.912933,-0.019865,0.004708,0.115653,0.002005,0.913161
0.918453,-0.020521,0.004757,0.115669,0.002035,0.918695
0.924912,-0.020966,0.004815,0.115677,0.002069,0.925162
-0.002888,0.207008,0.002216,0.022004,0.000074,0.207040
0.205104,0.082096,0.004805,0.037867,0.000171,0.220976
0.352510,0.035515,0.004588,0.056570,0.000290,0.354324
0.505000,0.011553,0.004305,0.078553,0.000451,0.505150
0.651987,-0.005596,0.004047,0.091645,0.000639,0.652024
0.785879,-0.016480,0.003888,0.093799,0.000851,0.786061
0.894793,-0.021720,0.003911,0.093785,0.001084,0.895065
0.970029,-0.022921,0.004083,0.093692,0.001308,0.970308
1.012520,-0.022306,0.004273,0.093945,0.001484,1.012775
1.035480,-0.021933,0.004435,0.094117,0.001608,1.035722
1.048700,-0.021897,0.004572,0.094014,0.001696,1.048939
1.056640,-0.021920,0.004678,0.093917,0.001760,1.056878
1.061660,-0.022108,0.004758,0.093866,0.001806,1.061901
1.064970,-0.022503,0.004817,0.093843,0.001839,1.065219
1.067270,-0.023066,0.004862,0.093830,0.001863,1.067530
1.068910,-0.023746,0.004897,0.093824,0.001882,1.069185
1.070500,-0.024542,0.004936,0.093836,0.001901,1.070793
1.072440,-0.025056,0.004988,0.093852,0.001925,1.072744
1.074540,-0.025175,0.005049,0.093857,0.001952,1.074847
0.746896,0.028917,0.001937,0.025965,0.000206,0.747458
1.003000,-0.047436,0.002758,0.040140,0.000329,1.004125
1.081000,-0.043740,0.002837,0.057039,0.000426,1.081888
1.141940,-0.038939,0.002947,0.070172,0.000542,1.142607
1.184520,-0.035842,0.003169,0.073885,0.000676,1.185066
1.211540,-0.033273,0.003459,0.074181,0.000833,1.212002
1.228020,-0.030640,0.003819,0.074122,0.001014,1.228408
1.234580,-0.027577,0.004224,0.073968,0.001196,1.234895
1.234130,-0.025035,0.004531,0.074260,0.001343,1.234392
1.231370,-0.023893,0.004745,0.074455,0.001448,1.231611
1.228040,-0.023448,0.004906,0.074306,0.001522,1.228274
1.224790,-0.023190,0.005024,0.074169,0.001574,1.225020
1.221930,-0.023178,0.005108,0.074093,0.001612,1.222160
1.219520,-0.023424,0.005169,0.074054,0.001640,1.219756
1.217550,-0.023897,0.005215,0.074030,0.001659,1.217796
1.216030,-0.024556,0.005248,0.074016,0.001674,1.216289
1.214570,-0.025351,0.005286,0.074027,0.001689,1.214846
1.212750,-0.025771,0.005337,0.074043,0.001708,1.213036
1.210310,-0.025685,0.005394,0.074048,0.001728,1.210595
1.707900,-0.132106,0.003254,0.020455,0.000713,1.713005
1.679270,-0.077985,0.002465,0.036834,0.000625,1.681082
1.651930,-0.051716,0.002603,0.050232,0.000601,1.652741
1.620680,-0.037456,0.002857,0.055778,0.000615,1.621115
1.586180,-0.031078,0.003272,0.056133,0.000663,1.586488
1.547780,-0.028495,0.003758,0.056467,0.000745,1.548047
1.504750,-0.026922,0.004262,0.056339,0.000862,1.504997
1.461710,-0.024773,0.004744,0.056096,0.000994,1.461928
1.427120,-0.022731,0.005079,0.056451,0.001107,1.427310
1.402650,-0.021767,0.005295,0.056685,0.001189,1.402829
1.384840,-0.021356,0.005446,0.056471,0.001247,1.385015
1.371600,-0.021106,0.005550,0.056276,0.001288,1.371774
1.361620,-0.021088,0.005620,0.056164,0.001317,1.361795
1.354020,-0.021306,0.005664,0.056103,0.001337,1.354199
1.348160,-0.021750,0.005697,0.056065,0.001352,1.348347
1.343740,-0.022388,0.005727,0.056041,0.001362,1.343939
1.339440,-0.023147,0.005763,0.056052,0.001373,1.339652
1.334090,-0.023514,0.005808,0.056069,0.001386,1.334310
1.327430,-0.023346,0.005856,0.056073,0.001400,1.327648
1.852800,-0.032839,0.002777,0.031650,0.001023,1.853093
1.824360,-0.025255,0.003308,0.038428,0.000809,1.824538
1.798400,-0.021492,0.003903,0.039750,0.000683,1.798533
1.770020,-0.020471,0.004500,0.040165,0.000615,1.770144
1.732990,-0.020226,0.005050,0.040570,0.000596,1.733115
1.682390,-0.019666,0.005514,0.040335,0.000627,1.682514
1.624250,-0.018787,0.005865,0.039946,0.000694,1.624369
1.573580,-0.017955,0.006077,0.040415,0.000765,1.573694
1.536140,-0.017479,0.006199,0.040725,0.000819,1.536252
1.508570,-0.017147,0.006269,0.040407,0.000859,1.508680
1.488130,-0.016856,0.006312,0.040118,0.000887,1.488239
1.472810,-0.016732,0.006341,0.039948,0.000907,1.472919
1.461230,-0.016824,0.006358,0.039854,0.000920,1.461341
1.452360,-0.017163,0.006372,0.039793,0.000930,1.452475
1.445720,-0.017705,0.006396,0.039754,0.000936,1.445843
1.439160,-0.018353,0.006421,0.039766,0.000942,1.439291
1.430900,-0.018680,0.006444,0.039787,0.000950,1.431036
1.420700,-0.018492,0.006466,0.039790,0.000958,1.420835
1.917080,-0.029920,0.004794,0.023255,0.000853,1.917319
1.889210,-0.023472,0.006813,0.025020,0.000634,1.889368
1.864560,-0.018801,0.007841,0.025470,0.000496,1.864671
1.839160,-0.016352,0.008002,0.026030,0.000404,1.839250
1.806800,-0.014968,0.007972,0.026599,0.000349,1.806880
1.761290,-0.013910,0.008005,0.026165,0.000329,1.761363
1.704810,-0.012887,0.007907,0.025500,0.000342,1.704877
1.651000,-0.012070,0.007776,0.026214,0.000369,1.651062
1.608860,-0.011745,0.007640,0.026690,0.000394,1.608921
1.577280,-0.011610,0.007450,0.026173,0.000413,1.577340
1.553660,-0.011541,0.007334,0.025698,0.000428,1.553720
1.535870,-0.011565,0.007301,0.025414,0.000439,1.535931
1.522410,-0.011673,0.007317,0.025252,0.000446,1.522472
1.512140,-0.011899,0.007330,0.025148,0.000452,1.512205
1.504430,-0.012243,0.007345,0.025079,0.000455,1.504498
1.496270,-0.012694,0.007338,0.025095,0.000458,1.496342
1.485610,-0.012976,0.007298,0.025128,0.000463,1.485685
1.472830,-0.012945,0.007257,0.025132,0.000467,1.472905
1.901520,-0.017269,0.004702,0.011498,0.000326,1.901604
1.952850,-0.023228,0.001346,0.009316,0.000446,1.952989
1.864950,-0.013688,0.007107,0.011802,0.000263,1.865014
1.828720,-0.011759,0.008314,0.012062,0.000220,1.828777
1.789680,-0.011023,0.008523,0.012399,0.000188,1.789734
1.744380,-0.010460,0.008563,0.012753,0.000165,1.744432
1.691920,-0.009759,0.008674,0.012510,0.000150,1.691970
1.634140,-0.008837,0.008583,0.012116,0.000145,1.634186
1.578690,-0.008051,0.008459,0.012530,0.000146,1.578733
1.533920,-0.007741,0.008315,0.012789,0.000148,1.533962
1.500750,-0.007636,0.007993,0.012455,0.000152,1.500791
1.476480,-0.007667,0.007753,0.012154,0.000155,1.476520
1.458570,-0.007774,0.007608,0.011973,0.000158,1.458611
1.445190,-0.007869,0.007480,0.011869,0.000160,1.445231
1.434950,-0.007953,0.007370,0.011789,0.000161,1.434991
1.426330,-0.008031,0.007227,0.011686,0.000161,1.426371
1.417510,-0.008141,0.007087,0.011724,0.000162,1.417551
1.407190,-0.008225,0.006967,0.011815,0.000165,1.407231
1.394840,-0.008264,0.006816,0.011808,0.000166,1.394881
0.000000,0.000000,0.000000,0.000000,0.000010,0.000000
0.000000,0.000000,0.000000,0.000000,0.000008,0.000000
0.000000,0.000000,0.000000,0.000000,0.000010,0.000000
0.000000,0.000000,0.000000,0.000000,0.000010,0.000000
0.000000,0.000000,0.000000,0.000000,0.000010,0.000000
0.000000,0.000000,0.000000,0.000000,0.000010,0.000000
0.000000,0.000000,0.000000,0.000000,0.000009,0.000000
0.000000,0.000000,0.000000,0.000000,0.000009,0.000000
0.000000,0.000000,0.000000,0.000000,0.000008,0.000000
0.000000,0.000000,0.000000,0.000000,0.000007,0.000000
0.000000,0.000000,0.000000,0.000000,0.000007,0.000000
0.000000,0.000000,0.000000,0.000000,0.000007,0.000000
0.000000,0.000000,0.000000,0.000000,0.000007,0.000000
0.000000,0.000000,0.000000,0.000000,0.000006,0.000000
0.000000,0.000000,0.000000,0.000000,0.000006,0.000000
0.000000,0.000000,0.000000,0.000000,0.000006,0.000000
0.000000,0.000000,0.000000,0.000000,0.000006,0.000000
0.000000,0.000000,0.000000,0.000000,0.000006,0.000000
0.000000,0.000000,0.000000,0.000000,0.000006,0.000000
0.757519,-0.011876,0.005453,0.166349,0.002616,0.757632
0.868300,-0.017024,0.005490,0.139920,0.002595,0.868484
0.969249,-0.019607,0.005593,0.115928,0.002458,0.969463
1.059040,-0.020055,0.005755,0.094158,0.002218,1.059246
1.136660,-0.018801,0.005969,0.074422,0.001883,1.136831
1.201100,-0.016330,0.006232,0.056563,0.001456,1.201227
1.249750,-0.012686,0.006560,0.040484,0.000956,1.249832
1.269350,-0.008929,0.007041,0.026252,0.000463,1.269401
1.195720,-0.005878,0.006533,0.012512,0.000164,1.195752
0.000000,0.000000,0.000000,0.000000,0.000004,0.000000
0.215896,0.072031,0.004439,0.443416,0.001148,0.227639
0.223540,0.062787,0.005020,0.391554,0.000782,0.232245
0.250635,0.051295,0.005485,0.344448,0.000828,0.255889
0.311174,0.037014,0.005696,0.301663,0.001259,0.313419
0.403961,0.021739,0.005685,0.262803,0.001793,0.404585
0.517199,0.007718,0.005579,0.227509,0.002226,0.517287
0.638612,-0.003691,0.005484,0.195457,0.002500,0.638646
0.023334,-0.061804,0.000835,0.553450,0.001554,0.066067
0.021422,-0.075683,0.001035,0.526932,0.001573,0.078663
0.017583,-0.100146,0.001324,0.491561,0.001691,0.101686
0.009869,-0.146166,0.001685,0.444379,0.002006,0.146508
-0.003288,-0.232090,0.001912,0.381441,0.002575,0.232121
-0.016581,-0.359840,0.001658,0.304367,0.003200,0.360226
-0.023228,-0.495572,0.000763,0.227355,0.003517,0.496117
-0.023398,-0.604735,-0.000647,0.164605,0.003391,0.605188
-0.019978,-0.680947,-0.002458,0.117774,0.002915,0.681244
-0.015356,-0.731394,-0.004686,0.083005,0.002241,0.731570
-0.010762,-0.762487,-0.007290,0.057499,0.001526,0.762598
-0.007296,-0.776958,-0.010116,0.039346,0.000887,0.777058
-0.003693,-0.766363,-0.012465,0.027424,0.000400,0.766473
-0.001416,-0.709568,-0.013813,0.013322,0.000186,0.709704
0.000000,0.000000,0.000000,0.000000,0.000001,0.000000
0.040980,-0.055021,0.000687,0.553432,0.001638,0.068609
0.037840,-0.067585,0.000936,0.526902,0.001567,0.077462
0.032624,-0.089737,0.001292,0.491513,0.001571,0.095492
0.023607,-0.132376,0.001724,0.444302,0.001792,0.134475
0.009610,-0.216237,0.001935,0.381317,0.002340,0.216459
-0.004626,-0.346470,0.001545,0.304170,0.003016,0.346504
-0.013254,-0.486738,0.000559,0.227054,0.003406,0.486919
-0.015764,-0.599597,-0.000840,0.164162,0.003348,0.599805
-0.014210,-0.678798,-0.002642,0.117134,0.002930,0.678952
-0.010854,-0.731227,-0.004924,0.082077,0.002295,0.731324
-0.007385,-0.763777,-0.007691,0.056133,0.001592,0.763851
-0.004349,-0.780409,-0.010857,0.037295,0.000935,0.780497
-0.002176,-0.776142,-0.014073,0.024347,0.000408,0.776273
-0.000570,-0.722473,-0.016399,0.011550,0.000134,0.722659
0.000000,0.000000,0.000000,0.000000,0.000002,0.000000
0.061573,-0.044271,0.000688,0.553618,0.001708,0.075839
0.057309,-0.055881,0.000956,0.527085,0.001578,0.080050
0.050725,-0.076168,0.001348,0.491691,0.001481,0.091522
0.040201,-0.116630,0.001828,0.444473,0.001602,0.123377
0.026140,-0.199403,0.002024,0.381486,0.002113,0.201119
0.012892,-0.330242,0.001472,0.304352,0.002812,0.330497
0.003099,-0.472233,0.000330,0.227271,0.003260,0.472243
-0.002593,-0.587742,-0.001105,0.164442,0.003281,0.587749
-0.004322,-0.669779,-0.002916,0.117510,0.002942,0.669799
-0.003614,-0.724063,-0.005262,0.082600,0.002366,0.724091
-0.002315,-0.757729,-0.008224,0.056881,0.001691,0.757777
-0.000757,-0.775639,-0.011773,0.038374,0.001028,0.775729
-0.000315,-0.774758,-0.015684,0.025855,0.000468,0.774917
0.000231,-0.727303,-0.018955,0.012404,0.000154,0.727550
0.000000,0.000000,0.000000,0.000000,0.000002,0.000000
0.079075,-0.034833,0.000873,0.553689,0.001690,0.086411
0.073988,-0.045678,0.001139,0.527144,0.001538,0.086960
0.066382,-0.064621,0.001535,0.491736,0.001390,0.092654
0.055047,-0.104020,0.002004,0.444502,0.001461,0.117705
0.042168,-0.187244,0.002133,0.381496,0.001958,0.191945
0.031287,-0.317511,0.001470,0.304342,0.002660,0.319052
0.021464,-0.457489,0.000225,0.227238,0.003133,0.457992
0.013067,-0.572685,-0.001281,0.164383,0.003212,0.572835
0.007783,-0.655700,-0.003124,0.117418,0.002943,0.655754
0.005261,-0.710743,-0.005517,0.082462,0.002428,0.710784
0.003912,-0.744689,-0.008637,0.056671,0.001785,0.744749
0.003326,-0.763071,-0.012528,0.038047,0.001118,0.763181
0.002035,-0.764723,-0.016999,0.025335,0.000526,0.764915
0.001281,-0.723635,-0.021102,0.012033,0.000172,0.723944
0.000000,0.000000,0.000000,0.000000,0.000002,0.000000
0.093177,-0.027321,0.001140,0.553581,0.001598,0.097107
0.087376,-0.037643,0.001395,0.527017,0.001438,0.095150
0.078980,-0.056056,0.001769,0.491583,0.001284,0.096867
0.067876,-0.095923,0.002167,0.444315,0.001371,0.117530
0.057677,-0.180314,0.002167,0.381260,0.001887,0.189326
0.049610,-0.309390,0.001425,0.304026,0.002584,0.313345
0.039817,-0.445916,0.000151,0.226798,0.003055,0.447690
0.029194,-0.558605,-0.001387,0.163763,0.003162,0.559369
0.020710,-0.640683,-0.003236,0.116541,0.002938,0.641026
0.015061,-0.695298,-0.005639,0.081202,0.002470,0.695484
0.011060,-0.728758,-0.008846,0.054823,0.001857,0.728896
0.008295,-0.746884,-0.012984,0.035272,0.001190,0.747043
0.005245,-0.749961,-0.017939,0.021141,0.000575,0.750194
0.002854,-0.715082,-0.022789,0.009503,0.000188,0.715451
0.000000,0.000000,0.000000,0.000000,0.000002,0.000000
0.107446,-0.019907,0.001472,0.553621,0.001428,0.109284
0.101197,-0.029862,0.001708,0.527049,0.001275,0.105525
0.092768,-0.048523,0.002031,0.491605,0.001163,0.104711
0.083727,-0.090143,0.002301,0.444325,0.001321,0.123050
0.077951,-0.175830,0.002137,0.381257,0.001873,0.192346
0.072835,-0.302332,0.001317,0.304010,0.002551,0.310984
0.062313,-0.433918,0.000039,0.226766,0.003003,0.438369
0.048728,-0.542862,-0.001495,0.163712,0.003121,0.545047
0.036419,-0.622860,-0.003321,0.116465,0.002930,0.623933
0.027059,-0.676148,-0.005707,0.081090,0.002506,0.676713
0.019830,-0.708500,-0.008975,0.054656,0.001925,0.708834
0.014477,-0.725817,-0.013349,0.035013,0.001264,0.726084
0.009176,-0.729157,-0.018845,0.020716,0.000626,0.729458
0.004871,-0.698357,-0.024525,0.009213,0.000205,0.698805
0.000000,0.000000,0.000000,0.000000,0.000002,0.000000
0.122175,-0.013329,0.001844,0.553654,0.001199,0.122914
0.116225,-0.023419,0.002045,0.527075,0.001098,0.118579
0.109499,-0.043631,0.002277,0.491622,0.001095,0.117894
0.104939,-0.088048,0.002380,0.444333,0.001367,0.137005
0.104611,-0.174121,0.002061,0.381256,0.001946,0.203140
0.101692,-0.296130,0.001189,0.304000,0.002577,0.313106
0.089352,-0.421325,-0.000084,0.226746,0.002987,0.430695
0.071896,-0.525316,-0.001602,0.163681,0.003094,0.530215
0.055003,-0.602079,-0.003388,0.116420,0.002922,0.604596
0.041230,-0.653073,-0.005729,0.081028,0.002534,0.654398
0.030104,-0.683556,-0.009033,0.054568,0.001986,0.684278
0.021593,-0.699419,-0.013632,0.034888,0.001336,0.699885
0.013530,-0.702323,-0.019712,0.020524,0.000679,0.702730
0.007069,-0.675010,-0.026276,0.009089,0.000223,0.675558
0.000000,0.000000,0.000000,0.000000,0.000002,0.000000
0.139507,-0.008625,0.002222,0.553676,0.001026,0.139791
0.135607,-0.020016,0.002355,0.527091,0.001040,0.137097
0.133103,-0.043126,0.002459,0.491631,0.001191,0.139937
0.134571,-0.090119,0.002398,0.444334,0.001563,0.161977
0.138897,-0.174517,0.001967,0.381249,0.002122,0.223053
0.136362,-0.290083,0.001068,0.303986,0.002670,0.320537
0.120772,-0.407800,-0.000201,0.226726,0.003010,0.425308
0.098479,-0.505914,-0.001699,0.163653,0.003083,0.515412
0.076306,-0.578416,-0.003428,0.116383,0.002910,0.583438
0.057505,-0.626145,-0.005702,0.080979,0.002548,0.628806
0.041914,-0.653938,-0.009012,0.054504,0.002035,0.655342
0.029762,-0.667644,-0.013821,0.034799,0.001402,0.668450
0.018505,-0.669394,-0.020523,0.020390,0.000733,0.669964
0.009624,-0.644794,-0.027997,0.009004,0.000242,0.645473
0.000000,0.000000,0.000000,0.000000,0.000002,0.000000
0.165441,-0.008228,0.002546,0.553690,0.001113,0.165665
0.165499,-0.021925,0.002590,0.527100,0.001253,0.166965
0.168302,-0.047757,0.002571,0.491634,0.001511,0.174965
0.174663,-0.095349,0.002391,0.444330,0.001903,0.199008
0.180923,-0.175676,0.001893,0.381238,0.002383,0.252188
0.176303,-0.283441,0.000973,0.303969,0.002815,0.333800
0.155906,-0.393101,-0.000302,0.226704,0.003062,0.422889
0.127881,-0.484712,-0.001777,0.163627,0.003077,0.501301
