U:0,U:1,U:2,grad(T):0,grad(T):1,grad(T):2,nWall:0,nWall:1,nWall:2,nut,yWall,Points:0,Points:1,Points:2,Point ID,Block Number
0,0,0,668.309,7.18485,-0.841298,1,5.47526e-06,-1.13742e-06,0,2.22045e-16,2.4384,1.94366,1.2192,3006,1
0.0737522,-0.0230862,0.00180462,-1.06018,-1.54995,0.0436921,0,1,0,0.000875835,0.442111,1.88319,1.99749,1.2192,3007,1
0.0707949,-0.0321966,0.00202895,-1.88236,-1.7125,0.0244853,0,1,0,0.00082195,0.442101,1.90923,1.99752,1.2192,3008,1
0.0677411,-0.0495969,0.00219762,-3.27008,-1.95832,0.00826462,0,1,0,0.000864482,0.442106,1.94395,1.99754,1.2192,3009,1
0.0657907,-0.0834963,0.00209514,-4.85319,-2.08676,0.0160504,0.5,0.499999,5.91957e-08,0.0010881,0.429693,1.99027,1.99756,1.2192,3010,1
0.065224,-0.142176,0.00154798,-5.74234,-1.87414,0.0512934,1,-1.221e-06,1.1839e-07,0.00147687,0.381225,2.05205,1.99758,1.2192,3011,1
0.0624049,-0.219587,0.000688861,-5.49934,-1.42201,0.0843965,1,-1.221e-06,1.18389e-07,0.00187431,0.303969,2.13448,1.9976,1.2192,3012,1
0.054436,-0.295105,-0.000281692,-4.74298,-0.997316,0.0938187,1,-1.221e-06,1.18388e-07,0.00212608,0.226711,2.21691,1.99761,1.2192,3013,1
0.044033,-0.354936,-0.00144596,-3.9764,-0.716517,0.0778145,1,-1.221e-06,1.18387e-07,0.00218318,0.163634,2.27873,1.99761,1.2192,3014,1
0.0343408,-0.397065,-0.00304346,-2.98303,-0.558291,0.035989,1,-1.221e-06,1.18387e-07,0.00206125,0.116355,2.32508,1.99762,1.2192,3015,1
0.0264577,-0.423658,-0.00528437,-1.49198,-0.473334,-0.0301381,1,-1.221e-06,1.18386e-07,0.00180484,0.0809306,2.35984,1.99762,1.2192,3016,1
0.0198535,-0.438166,-0.00827025,0.86032,-0.43161,-0.115784,1,-1.22099e-06,1.18386e-07,0.00146011,0.0544168,2.38591,1.99763,1.2192,3017,1
0.0143719,-0.443435,-0.0119171,5.26442,-0.427962,-0.213944,1,-1.22099e-06,1.18386e-07,0.00106995,0.0346319,2.40547,1.99763,1.2192,3018,1
0.00884072,-0.439485,-0.0157336,8.09871,-0.899419,0.066911,1,-1.22099e-06,1.18386e-07,0.000673361,0.0200422,2.42016,1.99763,1.2192,3019,1
0.00466329,-0.420944,-0.01841,13.033,1.82572,-0.00988454,1,-1.22099e-06,1.18386e-07,0.00032801,0.00877705,2.43119,1.99763,1.2192,3020,1
0,0,0,685.711,4.9638,-0.819892,1,-1.21318e-06,1.14584e-07,0,2.22045e-16,2.4384,1.99481,1.2192,3021,1
0.0878982,-0.0199321,0.002034,-1.3811,-2.31604,-0.00611839,0,1,0,0.000794499,0.396009,1.88316,2.0435,1.2192,3022,1
0.0860477,-0.0300602,0.00215906,-2.27999,-2.61015,-0.0280456,0,1,0,0.000813206,0.396001,1.90919,2.04352,1.2192,3023,1
0.0851001,-0.0490464,0.00217984,-3.56206,-2.90471,-0.0404515,0,1,0,0.000933324,0.396007,1.94393,2.04355,1.2192,3024,1
0.085949,-0.0838585,0.00194399,-4.85442,-2.93364,-0.0266003,0.25,0.75,0,0.00119513,0.395846,1.99025,2.04357,1.2192,3025,1
0.0874539,-0.141034,0.00136489,-5.49776,-2.53189,0.0108613,0.75,0.25,0,0.00156503,0.370428,2.05205,2.0436,1.2192,3026,1
0.084478,-0.21447,0.000564002,-5.19702,-1.89689,0.0443133,1,0,0,0.00191991,0.303967,2.13448,2.04362,1.2192,3027,1
0.0742437,-0.28546,-0.000339297,-4.48327,-1.33042,0.0557936,1,0,0,0.00213925,0.226702,2.21692,2.04364,1.2192,3028,1
0.0606303,-0.341716,-0.00145682,-3.76842,-0.93968,0.0444,1,0,0,0.00218264,0.163619,2.27874,2.04365,1.2192,3029,1
0.0475475,-0.381292,-0.00301729,-2.82155,-0.69527,0.00903598,1,0,0,0.00206577,0.116332,2.3251,2.04366,1.2192,3030,1
0.0365414,-0.405999,-0.00524099,-1.37097,-0.547228,-0.0504888,1,0,0,0.0018268,0.0809001,2.35987,2.04367,1.2192,3031,1
0.0272502,-0.419086,-0.00828442,0.932079,-0.460135,-0.130544,1,0,0,0.00149923,0.0543767,2.38594,2.04367,1.2192,3032,1
0.0195635,-0.423434,-0.0121826,5.21476,-0.419711,-0.224163,1,0,0,0.00111538,0.0345815,2.40551,2.04367,1.2192,3033,1
0.012025,-0.419333,-0.0166388,7.86152,-0.739168,0.0569509,1,0,0,0.000710715,0.0199809,2.42019,2.04368,1.2192,3034,1
0.00634198,-0.402282,-0.0200459,12.5257,1.46078,-0.00325746,1,0,0,0.000348618,0.00873599,2.43121,2.04368,1.2192,3035,1
0,0,0,697.608,3.94974,-0.792001,1,0,0,0,2.22045e-16,2.4384,2.04109,1.2192,3036,1
0.106532,-0.0194948,0.00220183,-1.92013,-3.55088,-0.0716361,0,1,0,0.000847725,0.354126,1.88313,2.08529,1.2192,3037,1
0.106744,-0.0310512,0.00221375,-2.74531,-3.8471,-0.0858436,0,1,0,0.000943039,0.354119,1.90917,2.08532,1.2192,3038,1
0.108421,-0.0513688,0.00210955,-3.76297,-4.01801,-0.0870008,0,1,0,0.0011201,0.354127,1.94391,2.08534,1.2192,3039,1
0.11163,-0.0860262,0.00179591,-4.71212,-3.83593,-0.0658216,0,1,0,0.00138667,0.354139,1.99025,2.08537,1.2192,3040,1
0.114019,-0.140415,0.00122661,-5.14892,-3.21959,-0.02747,0.25,0.75,0,0.00170964,0.346883,2.05205,2.0854,1.2192,3041,1
0.109656,-0.208996,0.000486456,-4.83065,-2.39991,0.00561142,0.75,0.25,0,0.00200158,0.301185,2.13448,2.08543,1.2192,3042,1
0.0962902,-0.274949,-0.000362541,-4.16945,-1.68565,0.0188134,1,0,0,0.00217084,0.22669,2.21693,2.08545,1.2192,3043,1
0.0789302,-0.327129,-0.0014416,-3.50068,-1.17806,0.0114699,1,0,0,0.00218468,0.163602,2.27875,2.08547,1.2192,3044,1
0.0620829,-0.363564,-0.00296869,-2.59504,-0.839584,-0.0180533,1,0,0,0.00206069,0.116311,2.32512,2.08549,1.2192,3045,1
0.0476217,-0.385802,-0.00516918,-1.18357,-0.620062,-0.0713545,1,0,0,0.00183296,0.0808737,2.35989,2.0855,1.2192,3046,1
0.0353467,-0.396943,-0.00824036,1.07579,-0.480921,-0.146022,1,0,0,0.00152316,0.0543453,2.38596,2.0855,1.2192,3047,1
0.025231,-0.399875,-0.0123411,5.2589,-0.399272,-0.235273,1,0,0,0.00115069,0.034545,2.40553,2.08551,1.2192,3048,1
0.0154666,-0.395104,-0.0174468,7.80231,-0.620499,0.0475587,1,0,0,0.000743879,0.0199365,2.4202,2.08551,1.2192,3049,1
0.00821179,-0.379119,-0.0216195,12.2699,1.20845,0.00241891,1,0,0,0.000368218,0.00870872,2.43121,2.08551,1.2192,3050,1
0,0,0,705.799,3.25415,-0.76696,1,0,0,0,2.22045e-16,2.4384,2.08316,1.2192,3051,1
0.132931,-0.0225825,0.0022985,-2.38713,-5.04219,-0.129276,0,1,0,0.00108773,0.316076,1.88311,2.12326,1.2192,3052,1
0.135123,-0.0350775,0.00222615,-3.00798,-5.17471,-0.132012,0,1,0,0.00122002,0.316072,1.90916,2.12329,1.2192,3053,1
0.138599,-0.0556277,0.00204887,-3.73002,-5.11117,-0.123453,0,1,0,0.00140408,0.316083,1.9439,2.12331,1.2192,3054,1
0.142687,-0.0888469,0.00170558,-4.40731,-4.69811,-0.098747,0,1,0,0.00163447,0.316097,1.99025,2.12334,1.2192,3055,1
0.144312,-0.139521,0.00116008,-4.71701,-3.88921,-0.0619427,0,1,0,0.00188663,0.316029,2.05206,2.12338,1.2192,3056,1
0.137229,-0.202814,0.000464222,-4.4158,-2.89931,-0.0302932,0.5,0.5,0,0.00210109,0.289345,2.13449,2.12341,1.2192,3057,1
0.119915,-0.263526,-0.000349345,-3.81159,-2.04015,-0.0160332,1,0,0,0.00220759,0.226675,2.21694,2.12344,1.2192,3058,1
0.0983754,-0.311317,-0.00139916,-3.18176,-1.41497,-0.0200675,1,0,0,0.00218011,0.163586,2.27877,2.12347,1.2192,3059,1
0.0775047,-0.344133,-0.00289759,-2.30995,-0.978837,-0.0445374,1,0,0,0.00203969,0.116292,2.32513,2.12348,1.2192,3060,1
0.0593563,-0.363375,-0.00507272,-0.934635,-0.682103,-0.092199,1,0,0,0.00181813,0.0808523,2.3599,2.1235,1.2192,3061,1
0.0438884,-0.372086,-0.00814107,1.28545,-0.485799,-0.161814,1,0,0,0.00152679,0.0543216,2.38598,2.12351,1.2192,3062,1
0.0311904,-0.373146,-0.0123675,5.39019,-0.360237,-0.247004,1,0,0,0.00117093,0.0345182,2.40554,2.12351,1.2192,3063,1
0.0190516,-0.367216,-0.0180771,7.85912,-0.508373,0.0394688,1,0,0,0.000768933,0.0199022,2.42021,2.12352,1.2192,3064,1
0.0102122,-0.351792,-0.0229401,12.1478,1.00773,0.00787741,1,0,0,0.000384585,0.00868792,2.43122,2.12352,1.2192,3065,1
0,0,0,711.264,2.69285,-0.746799,1,0,0,0,2.22045e-16,2.4384,2.12139,1.2192,3066,1
0.16759,-0.0279028,0.002383,-2.53608,-6.39213,-0.166447,0,1,0,0.00144439,0.281511,1.8831,2.15775,1.2192,3067,1
0.170636,-0.0404046,0.0022624,-2.96935,-6.31872,-0.162207,0,1,0,0.00156932,0.281509,1.90915,2.15778,1.2192,3068,1
0.174395,-0.0601439,0.00204802,-3.48446,-6.04384,-0.149562,0,1,0,0.00172248,0.281524,1.9439,2.15781,1.2192,3069,1
0.177736,-0.0911288,0.00169394,-3.99441,-5.45496,-0.125242,0,1,0,0.00189388,0.281541,1.99025,2.15784,1.2192,3070,1
0.177119,-0.137724,0.00116447,-4.2379,-4.49767,-0.0917339,0,1,0,0.00206548,0.281466,2.05206,2.15788,1.2192,3071,1
0.166193,-0.195709,0.00049006,-3.97097,-3.36163,-0.0624539,0.5,0.5,0,0.00219687,0.272051,2.13451,2.15791,1.2192,3072,1
0.144285,-0.251235,-0.000304719,-3.42243,-2.36893,-0.0479446,1,0,0,0.00223437,0.226659,2.21695,2.15795,1.2192,3073,1
0.118282,-0.294498,-0.00133005,-2.82298,-1.6312,-0.0495083,1,0,0,0.00215946,0.163569,2.27878,2.15798,1.2192,3074,1
0.0932647,-0.323327,-0.00280179,-1.97576,-1.098,-0.0697886,1,0,0,0.0019978,0.116275,2.32514,2.158,1.2192,3075,1
0.0713134,-0.339116,-0.00495323,-0.631701,-0.72128,-0.112538,1,0,0,0.00177972,0.0808351,2.35991,2.15802,1.2192,3076,1
0.0525434,-0.344975,-0.00799226,1.55306,-0.464468,-0.177558,1,0,0,0.00150781,0.0543037,2.38599,2.15803,1.2192,3077,1
0.0371826,-0.343761,-0.0122321,5.59962,-0.293285,-0.258981,1,0,0,0.00117324,0.0344984,2.40555,2.15804,1.2192,3078,1
0.0226154,-0.3362,-0.0183857,8.00867,-0.390495,0.0339076,1,0,0,0.000782798,0.0198756,2.42021,2.15805,1.2192,3079,1
0.0122509,-0.32073,-0.023637,12.1315,0.851788,0.0124967,1,0,0,0.00039569,0.00867164,2.43122,2.15805,1.2192,3080,1
0,0,0,714.296,2.23691,-0.73529,1,0,0,0,2.22045e-16,2.4384,2.15611,1.2192,3081,1
0.20785,-0.0333601,0.00249249,-2.41763,-7.41895,-0.188386,0,1,0,0.00180286,0.250112,1.8831,2.18909,1.2192,3082,1
0.210611,-0.0452754,0.00234321,-2.73573,-7.19827,-0.181639,0,1,0,0.00190098,0.250114,1.90915,2.18912,1.2192,3083,1
0.213453,-0.0636993,0.00210723,-3.12748,-6.78543,-0.168461,0,1,0,0.00201218,0.250133,1.94391,2.18915,1.2192,3084,1
0.21491,-0.0921806,0.00174592,-3.5355,-6.08058,-0.146337,0,1,0,0.00212356,0.250155,1.99026,2.18918,1.2192,3085,1
0.21103,-0.134719,0.00122055,-3.7425,-5.01432,-0.11682,0,1,0,0.00221896,0.250073,2.05208,2.18922,1.2192,3086,1
0.195466,-0.187633,0.000549202,-3.51378,-3.75888,-0.090542,0.25,0.75,0,0.00226994,0.249414,2.13452,2.18926,1.2192,3087,1
0.168525,-0.238203,-0.000236267,-3.01534,-2.64933,-0.0765129,0.75,0.25,0,0.00223837,0.219714,2.21697,2.1893,1.2192,3088,1
0.13792,-0.276933,-0.00123458,-2.4366,-1.80792,-0.0763665,1,0,0,0.00211595,0.163553,2.27879,2.18934,1.2192,3089,1
0.108757,-0.301515,-0.00267654,-1.60353,-1.18127,-0.0933139,1,0,0,0.00193326,0.11626,2.32516,2.18936,1.2192,3090,1
0.0829896,-0.313471,-0.00480996,-0.284356,-0.724424,-0.131992,1,0,0,0.00171878,0.0808206,2.35992,2.18939,1.2192,3091,1
0.0608934,-0.316124,-0.00780659,1.86869,-0.406082,-0.193079,1,0,0,0.00146755,0.0542895,2.386,2.1894,1.2192,3092,1
0.0427939,-0.312311,-0.0119164,5.87442,-0.189749,-0.271145,1,0,0,0.00115799,0.0344829,2.40555,2.18941,1.2192,3093,1
0.025882,-0.302577,-0.0180673,8.23131,-0.258018,0.03268,1,0,0,0.000784651,0.0198544,2.42022,2.18942,1.2192,3094,1
0.0143082,-0.286118,-0.0229018,12.1979,0.734758,0.0144662,1,0,0,0.000400556,0.00865853,2.43122,2.18942,1.2192,3095,1
0,0,0,714.983,1.8648,-0.739548,1,0,0,0,2.22045e-16,2.4384,2.18766,1.2192,3096,1
0.250584,-0.0377724,0.00261988,-2.16791,-8.1587,-0.201745,0,1,0,0.00209742,0.22159,1.8831,2.21756,1.2192,3097,1
0.252381,-0.0488677,0.0024532,-2.41517,-7.84903,-0.194586,0,1,0,0.00216632,0.221596,1.90916,2.21758,1.2192,3098,1
0.253625,-0.065813,0.00220383,-2.72783,-7.35029,-0.182333,0,1,0,0.00223795,0.221621,1.94391,2.21761,1.2192,3099,1
0.252539,-0.0917791,0.00183597,-3.06698,-6.56779,-0.162966,0,1,0,0.0022974,0.22165,1.99027,2.21765,1.2192,3100,1
0.244773,-0.130456,0.00130626,-3.25107,-5.4218,-0.137556,0,1,0,0.00232757,0.22156,2.05209,2.21768,1.2192,3101,1
0.224058,-0.178656,0.000627142,-3.0586,-4.07217,-0.114616,0,1,0,0.00230667,0.221431,2.13454,2.21773,1.2192,3102,1
0.191819,-0.224596,-0.000150435,-2.60233,-2.86351,-0.101603,0.5,0.5,0,0.00221165,0.205984,2.21699,2.21777,1.2192,3103,1
0.156589,-0.258895,-0.00111119,-2.03414,-1.92826,-0.100347,1,0,0,0.00204692,0.163536,2.27881,2.21782,1.2192,3104,1
0.123378,-0.279065,-0.00251278,-1.20452,-1.21312,-0.114747,1,0,0,0.00184759,0.116245,2.32517,2.21785,1.2192,3105,1
0.0938826,-0.286871,-0.00463236,0.0963602,-0.677913,-0.150302,1,0,0,0.00163926,0.0808076,2.35993,2.21788,1.2192,3106,1
0.068509,-0.286,-0.00758897,2.21976,-0.299752,-0.208495,1,0,0,0.00141001,0.0542774,2.386,2.2179,1.2192,3107,1
0.0475658,-0.27934,-0.0114415,6.19716,-0.0430101,-0.284159,1,0,0,0.00112783,0.0344703,2.40556,2.21791,1.2192,3108,1
0.0286101,-0.266947,-0.016822,8.50405,-0.106382,0.0366931,1,0,0,0.000775803,0.019837,2.42022,2.21792,1.2192,3109,1
0.0163688,-0.248915,-0.0203313,12.3224,0.650801,0.0143126,1,0,0,0.00039951,0.00864779,2.43122,2.21792,1.2192,3110,1
0,0,0,713.449,1.55982,-0.76107,1,0,0,0,2.22045e-16,2.4384,2.21633,1.2192,3111,1
0.293543,-0.0407726,0.00275232,-1.86376,-8.66843,-0.209811,0,1,0,0.00230805,0.195684,1.8831,2.24342,1.2192,3112,1
0.29403,-0.0509653,0.00257533,-2.06292,-8.30348,-0.203166,0,1,0,0.00235057,0.195694,1.90916,2.24344,1.2192,3113,1
0.293315,-0.0664065,0.00231753,-2.32005,-7.74954,-0.192411,0,1,0,0.00238813,0.195727,1.94392,2.24347,1.2192,3114,1
0.289329,-0.0899471,0.00194348,-2.60876,-6.91502,-0.175927,0,1,0,0.00240482,0.195763,1.99028,2.24351,1.2192,3115,1
0.277316,-0.125019,0.00140475,-2.77664,-5.71271,-0.154501,0,1,0,0.00238176,0.195665,2.0521,2.24355,1.2192,3116,1
0.251145,-0.168904,0.000713447,-2.61584,-4.29072,-0.134966,0,1,0,0.00230058,0.195524,2.13456,2.24359,1.2192,3117,1
0.213465,-0.210593,-5.07735e-05,-2.19266,-2.99843,-0.123297,0.25,0.75,0,0.00215187,0.191206,2.21701,2.24364,1.2192,3118,1
0.173657,-0.24064,-0.000956767,-1.62504,-1.978,-0.121356,0.75,0.25,0,0.00195346,0.161704,2.27883,2.24369,1.2192,3119,1
0.136574,-0.256331,-0.00230066,-0.788906,-1.17904,-0.133874,1,0,0,0.0017444,0.11623,2.32518,2.24373,1.2192,3120,1
0.103564,-0.25975,-0.00440322,0.479045,-0.561922,-0.164129,1,0,0,0.00154627,0.0807949,2.35994,2.24376,1.2192,3121,1
0.0750918,-0.255062,-0.0073298,2.57026,-0.127255,-0.220801,1,0,0,0.00134021,0.0542665,2.38601,2.24379,1.2192,3122,1
0.05134,-0.2454,-0.0108994,6.54187,0.154988,-0.299054,1,0,0,0.00108633,0.0344593,2.40556,2.2438,1.2192,3123,1
0.0306867,-0.230456,-0.0150593,8.79265,0.0682846,0.0441771,1,0,0,0.000758071,0.0198225,2.42022,2.24381,1.2192,3124,1
0.0182103,-0.211203,-0.0168547,12.477,0.594961,0.0134446,1,0,0,0.000393174,0.00863887,2.43122,2.24382,1.2192,3125,1
0,0,0,709.918,1.30931,-0.794924,1,0,0,0,2.22045e-16,2.4384,2.24237,1.2192,3126,1
0.335189,-0.042329,0.0028806,-1.54343,-8.97855,-0.214439,0,1,0,0.00243377,0.172155,1.88311,2.26691,1.2192,3127,1
0.334203,-0.0516051,0.00269788,-1.70776,-8.57923,-0.20869,0,1,0,0.00245391,0.17217,1.90917,2.26693,1.2192,3128,1
0.331363,-0.0655796,0.00243494,-1.9235,-7.9913,-0.199631,0,1,0,0.00246322,0.172211,1.94393,2.26696,1.2192,3129,1
0.324312,-0.0868235,0.00205533,-2.17295,-7.12475,-0.185949,0,1,0,0.00244555,0.172256,1.99029,2.267,1.2192,3130,1
0.307875,-0.118558,0.00150569,-2.32753,-5.88568,-0.168241,0,1,0,0.00238059,0.17215,2.05212,2.26704,1.2192,3131,1
0.276084,-0.158526,0.0008027,-2.19225,-4.40908,-0.151974,0,1,0,0.00225176,0.171995,2.13458,2.26708,1.2192,3132,1
0.232888,-0.196356,6.24949e-05,-1.7927,-3.04494,-0.141744,0,1,0,0.00206106,0.17203,2.21703,2.26713,1.2192,3133,1
0.188571,-0.22239,-0.000768184,-1.21633,-1.9455,-0.139385,0.5,0.5,0,0.00183897,0.154283,2.27885,2.26719,1.2192,3134,1
0.147829,-0.233651,-0.00203743,-0.364777,-1.06587,-0.150629,1,0,0,0.00162801,0.116213,2.32519,2.26724,1.2192,3135,1
0.111646,-0.232582,-0.00412076,0.893613,-0.373635,-0.179878,1,0,0,0.00144475,0.0807817,2.35995,2.26728,1.2192,3136,1
0.0804539,-0.223888,-0.00703475,2.94415,0.115192,-0.23645,1,0,0,0.00126302,0.0542557,2.38602,2.2673,1.2192,3137,1
0.0542458,-0.211157,-0.0103899,6.87987,0.419069,-0.315995,1,0,0,0.00103715,0.0344493,2.40556,2.26732,1.2192,3138,1
0.0321089,-0.194295,-0.0135359,9.05694,0.275488,0.0522912,1,0,0,0.000733289,0.0198101,2.42022,2.26734,1.2192,3139,1
0.0196108,-0.174545,-0.0137244,12.6323,0.564957,0.0111882,1,0,0,0.000382201,0.00863135,2.43122,2.26734,1.2192,3140,1
0,0,0,704.612,1.1037,-0.836853,1,0,0,0,2.22045e-16,2.4384,2.26603,1.2192,3141,1
0.374458,-0.0425693,0.00300028,-1.22797,-9.11029,-0.216905,0,1,0,0.00248075,0.150785,1.88312,2.28824,1.2192,3142,1
0.371946,-0.0509475,0.00281484,-1.36605,-8.69154,-0.212156,0,1,0,0.00248257,0.150807,1.90918,2.28827,1.2192,3143,1
0.36694,-0.0635185,0.00254903,-1.5496,-8.08557,-0.204761,0,1,0,0.00246917,0.150859,1.94395,2.2883,1.2192,3144,1
0.356791,-0.0826008,0.00216471,-1.76675,-7.20305,-0.193661,0,1,0,0.00242479,0.150915,1.99031,2.28833,1.2192,3145,1
0.335879,-0.111251,0.00160439,-1.90851,-5.94286,-0.179327,0,1,0,0.00232844,0.150799,2.05214,2.28837,1.2192,3146,1
0.2984,-0.147671,0.000894301,-1.79167,-4.42491,-0.166037,0,1,0,0.00216447,0.150628,2.1346,2.28842,1.2192,3147,1
0.249644,-0.182017,0.000193193,-1.40623,-2.99666,-0.157094,0,1,0,0.00194372,0.150675,2.21705,2.28847,1.2192,3148,1
0.200857,-0.204314,-0.000540971,-0.812647,-1.82118,-0.154404,0.5,0.5,0,0.00170784,0.143601,2.27887,2.28853,1.2192,3149,1
0.156644,-0.211316,-0.00172715,0.0554405,-0.856809,-0.163286,1,0,0,0.00150252,0.116193,2.32521,2.28859,1.2192,3150,1
0.117688,-0.20586,-0.00380488,1.32672,-0.0929215,-0.195872,1,0,0,0.00133864,0.0807668,2.35996,2.28863,1.2192,3151,1
0.0843305,-0.193175,-0.00674041,3.33103,0.447138,-0.255336,1,0,0,0.00118234,0.0542443,2.38602,2.28867,1.2192,3152,1
0.0562633,-0.177412,-0.00995885,7.19021,0.772414,-0.334156,1,0,0,0.000983471,0.0344397,2.40557,2.28869,1.2192,3153,1
0.0330604,-0.159114,-0.0123336,9.26636,0.531928,0.0588418,1,0,0,0.000703311,0.0197991,2.42022,2.28871,1.2192,3154,1
0.020806,-0.139402,-0.011327,12.7648,0.561569,0.0080246,1,0,0,0.000367454,0.00862489,2.43122,2.28872,1.2192,3155,1
0,0,0,697.665,0.936068,-0.879651,1,0,0,0,2.22045e-16,2.4384,2.28752,1.2192,3156,1
0.410633,-0.0416869,0.00311057,-0.929594,-9.08277,-0.218049,0,1,0,0.0024577,0.131378,1.88313,2.30763,1.2192,3157,1
0.406614,-0.0492007,0.00292433,-1.04718,-8.65574,-0.214287,0,1,0,0.00244501,0.131409,1.9092,2.30765,1.2192,3158,1
0.39948,-0.0604392,0.00265717,-1.20457,-8.04381,-0.208423,0,1,0,0.00241412,0.131472,1.94396,2.30768,1.2192,3159,1
0.386285,-0.0774874,0.00226932,-1.39371,-7.15771,-0.19962,0,1,0,0.00235013,0.131542,1.99033,2.30771,1.2192,3160,1
0.360935,-0.103277,0.00170063,-1.52154,-5.88783,-0.188244,0,1,0,0.0022322,0.131416,2.05216,2.30775,1.2192,3161,1
0.317763,-0.136474,0.000991977,-1.41559,-4.33691,-0.177513,0,1,0,0.00204491,0.131227,2.13462,2.3078,1.2192,3162,1
0.263403,-0.167672,0.000349896,-1.03504,-2.84823,-0.169512,0,1,0,0.0018053,0.131289,2.21708,2.30785,1.2192,3163,1
0.210118,-0.186517,-0.000266874,-0.416413,-1.59658,-0.166404,0.25,0.75,0,0.00156471,0.130303,2.27889,2.30791,1.2192,3164,1
0.162539,-0.189536,-0.00137464,0.483293,-0.548881,-0.175093,0.75,0.25,0,0.00137157,0.112571,2.32523,2.30798,1.2192,3165,1
0.121186,-0.180008,-0.00348232,1.75073,0.299959,-0.20903,1,0,0,0.00123071,0.0807494,2.35998,2.30803,1.2192,3166,1
0.0862914,-0.163615,-0.00649332,3.6879,0.903672,-0.271139,1,0,0,0.00110066,0.0542314,2.38603,2.30807,1.2192,3167,1
0.0571212,-0.145028,-0.00966613,7.46343,1.24487,-0.353322,1,0,0,0.000927402,0.0344296,2.40557,2.3081,1.2192,3168,1
0.0335228,-0.125629,-0.011456,9.40557,0.8589,0.0639165,1,0,0,0.000669449,0.019789,2.42023,2.30812,1.2192,3169,1
0.021656,-0.106596,-0.00979295,12.8608,0.587091,0.00541515,1,0,0,0.000349575,0.0086192,2.43122,2.30813,1.2192,3170,1
0,0,0,689.018,0.801415,-0.919567,1,0,0,0,2.22045e-16,2.4384,2.30705,1.2192,3171,1
0.443262,-0.039891,0.0032126,-0.654831,-8.91307,-0.218434,0,1,0,0.00237384,0.113756,1.88314,2.32523,1.2192,3172,1
0.437795,-0.0465805,0.00302679,-0.755774,-8.48594,-0.215564,0,1,0,0.00235024,0.113796,1.90921,2.32525,1.2192,3173,1
0.428621,-0.0565576,0.00275952,-0.891076,-7.87682,-0.211048,0,1,0,0.00230675,0.113875,1.94398,2.32528,1.2192,3174,1
0.412486,-0.0716851,0.00236989,-1.0547,-6.99546,-0.204222,0,1,0,0.00222989,0.113962,1.99035,2.32531,1.2192,3175,1
0.38279,-0.094806,0.00179766,-1.16645,-5.7227,-0.195337,0,1,0,0.00209956,0.113823,2.05218,2.32535,1.2192,3176,1
0.333961,-0.125051,0.00110415,-1.06381,-4.14273,-0.186625,0,1,0,0.00189979,0.113614,2.13464,2.3254,1.2192,3177,1
0.273936,-0.153382,0.000546941,-0.679542,-2.59379,-0.179075,0,1,0,0.0016514,0.113694,2.2171,2.32545,1.2192,3178,1
0.216038,-0.169039,6.68427e-05,-0.0408591,-1.2504,-0.172532,0,1,0,0.00141409,0.113725,2.27892,2.32551,1.2192,3179,1
0.165084,-0.168428,-0.000983929,0.906448,-0.11719,-0.183228,0.5,0.5,0,0.00123838,0.104768,2.32526,2.32558,1.2192,3180,1
0.121634,-0.155343,-0.00318088,2.18779,0.817628,-0.222715,1,0,0,0.00112279,0.0807281,2.36,2.32565,1.2192,3181,1
0.0858396,-0.135805,-0.00633198,4.03807,1.50618,-0.287479,1,0,0,0.00101911,0.054216,2.38605,2.3257,1.2192,3182,1
0.056505,-0.11482,-0.00956166,7.69966,1.87391,-0.374464,1,0,0,0.000869838,0.0344185,2.40558,2.32574,1.2192,3183,1
0.0331721,-0.0946737,-0.0111828,9.47148,1.28489,0.0692665,1,0,0,0.000632342,0.0197793,2.42023,2.32576,1.2192,3184,1
0.021549,-0.0769008,-0.0095961,12.9121,0.646876,0.0040745,1,0,0,0.000328994,0.00861401,2.43122,2.32578,1.2192,3185,1
0,0,0,678.48,0.696615,-0.959969,1,0,0,0,2.22045e-16,2.4384,2.32479,1.2192,3186,1
0.472078,-0.0373813,0.00330847,-0.406547,-8.61361,-0.218418,0,1,0,0.00223827,0.0977571,1.88315,2.34122,1.2192,3187,1
0.465246,-0.0432889,0.003124,-0.493384,-8.19191,-0.216312,0,1,0,0.00220714,0.0978087,1.90922,2.34124,1.2192,3188,1
0.454144,-0.0520717,0.00285795,-0.609113,-7.591,-0.212917,0,1,0,0.00215574,0.0979066,1.944,2.34127,1.2192,3189,1
0.435204,-0.0653769,0.00246935,-0.748434,-6.71864,-0.207723,0,1,0,0.0020724,0.0980136,1.99037,2.3413,1.2192,3190,1
0.401292,-0.0859882,0.00190186,-0.841556,-5.44526,-0.200846,0,1,0,0.00193818,0.0978596,2.0522,2.34134,1.2192,3191,1
0.346872,-0.113498,0.00124437,-0.735176,-3.83657,-0.193529,0,1,0,0.00173562,0.0976264,2.13467,2.34138,1.2192,3192,1
0.281091,-0.139173,0.00080522,-0.339265,-2.22536,-0.185835,0,1,0,0.00148734,0.0977308,2.21713,2.34144,1.2192,3193,1
0.218367,-0.151874,0.000477155,0.339176,-0.798185,-0.178457,0,1,0,0.0012603,0.0977776,2.27895,2.3415,1.2192,3194,1
0.163917,-0.148032,-0.000561067,1.33776,0.434785,-0.190067,0.25,0.75,0,0.00110594,0.0952781,2.32529,2.34157,1.2192,3195,1
